"Player","Pos","Team                     Signed With","Age                     At Signing","Start                     Year","End                     Year","Yrs","Value","Average                     Salary","Average %                     % of Cap At Sign","Signing Bonus","Guarantee                     at Sign","Practical                     Guarantee","2-Year                     Cash Total","3-Year                     Cash Total"
"Andy Isabella","WR","ARI                  ARI","22","2019","2022","4","$4,629,876","$1,157,469","0.62%","$1,387,176","$2,092,626","$2,092,626","$2,795,102","$3,711,002"
"Andre Roberts","WR","BUF                  BUF","30","2019","2020","2","$4,600,000","$2,300,000","1.22%","$1,000,000","$3,000,000","$3,000,000","$4,422,287","$4,422,287"
"Chris Conley","WR","JAX                  JAX","26","2019","2020","2","$4,595,000","$2,297,500","1.22%","$1,000,000","$1,000,000","$1,000,000","$5,878,310","$5,878,310"
"D.K. Metcalf","WR","SEA                  SEA","21","2019","2022","4","$4,586,050","$1,146,513","0.61%","$1,355,308","$1,759,308","$1,759,308","$2,553,765","$3,465,679"
"Titus Young","WR","DET                  DET","21","2011","2014","4","$4,561,321","$1,140,330","0.95%","$1,817,324","$2,657,324","$2,657,324","$3,380,657","$3,615,323"
"Alshon Jeffery","WR","CHI                  CHI","21","2012","2015","4","$4,547,830","$1,136,958","0.94%","$1,747,516","","$2,344,235","$2,734,235","$3,638,103"
"James Washington","WR","PIT                  PIT","21","2018","2021","4","$4,501,345","$1,125,336","0.64%","$1,353,706","$1,903,706","$1,903,706","$2,518,313","$3,407,526"
"Danny Amendola","WR","DET                  DET","33","2019","2019","1","$4,500,000","$4,500,000","2.39%","","$4,250,000","$4,250,000","$4,484,375","$4,484,375"
"Terrelle Pryor","WR","NYJ                  NYJ","28","2018","2018","1","$4,500,000","$4,500,000","2.54%","$1,000,000","$2,000,000","$2,000,000","$4,281,250","$4,281,250"
"DJ Chark","WR","JAX                  JAX","21","2018","2021","4","$4,447,229","$1,111,807","0.63%","$1,314,349","$1,779,732","$1,779,732","$2,476,496","$3,607,259"
"Diontae Johnson","WR","PIT                  PIT","22","2019","2022","4","$4,280,962","$1,070,241","0.57%","$1,133,428","$1,133,428","$1,133,428","$2,318,017","$3,202,195"
"Jalen Hurd","WR","SF                  SF","22","2019","2022","4","$4,279,678","$1,069,920","0.57%","$1,132,492","$1,132,492","$1,132,492","$2,227,553","$3,111,615"
"Tyler Boyd","WR","CIN                  CIN","21","2016","2019","4","$4,258,969","$1,064,742","0.69%","$1,297,432","$1,941,021","$1,941,021","$2,391,021","$3,228,200"
"Eric Weems","WR","CHI                  CHI","26","2012","2014","3","$4,240,000","$1,413,333","1.17%","$1,500,000","","$1,500,000","$3,140,000","$3,970,000"
"Ted Ginn Jr.","WR","CAR                  CAR","29","2015","2016","2","$4,200,000","$2,100,000","1.47%","$1,700,000","$1,700,000","$1,700,000","$4,625,000","$4,625,000"
"JuJu Smith-Schuster","WR","PIT                  PIT","20","2017","2020","4","$4,195,779","$1,048,945","0.63%","$1,191,475","$1,847,192","$1,847,192","$2,284,840","$3,131,274"
"Sam Hurd","WR","CHI                  CHI","25","2011","2013","3","$4,150,000","$1,383,333","1.15%","$1,350,000","","$1,350,000","",""
"Hakeem Nicks","WR","IND                  IND","25","2014","2014","1","$4,000,000","$4,000,000","3.01%","$2,000,000","$2,000,000","$2,000,000","$3,975,000","$3,975,000"
"Breshad Perriman","WR","TB                  TB","25","2019","2019","1","$4,000,000","$4,000,000","2.13%","","$4,000,000","$4,000,000","$4,000,000","$4,000,000"
"Mike Wallace","WR","PHI                  PHI","31","2018","2018","1","$4,000,000","$4,000,000","2.26%","$1,000,000","$1,000,000","$1,000,000","$3,000,000","$3,000,000"
"Eric Decker","WR","TEN                  TEN","29","2017","2017","1","$4,000,000","$4,000,000","2.40%","$2,500,000","$2,500,000","$2,500,000","$4,525,000","$4,525,000"
"Aldrick Robinson","WR","SF                  SF","28","2017","2018","2","$4,000,000","$2,000,000","1.20%","$300,000","$500,000","$500,000","$4,000,000","$4,000,000"
"Early Doucet","WR","ARI                  ARI","26","2012","2013","2","$4,000,000","$2,000,000","1.66%","$500,000","","$500,000","$4,000,000","$4,000,000"
"Terrell Owens","WR","CIN                  CIN","36","2010","2010","1","$4,000,000","$4,000,000","","$500,000","","$500,000","$3,166,666","$3,166,666"
"Davante Adams","WR","GB                  GB","21","2014","2017","4","$3,933,402","$983,351","0.74%","$1,180,656","$1,779,447","$1,779,447","$2,480,927","$3,258,509"
"Arnaz Battle","WR","PIT                  PIT","29","2010","2012","3","$3,900,000","$1,300,000","","$975,000","","","$2,710,000","$2,710,000"
"Terry McLaurin","WR","WAS                  WAS","23","2019","2022","4","$3,847,671","$961,918","0.51%","$1,003,220","$1,003,220","$1,003,220","$2,179,671","$3,029,671"
"Cooper Kupp","WR","LAR                  LAR","23","2017","2020","4","$3,831,760","$957,940","0.57%","$954,760","$954,760","$954,760","$2,059,760","$2,870,760"
"Derrick Mason","WR","NYJ                  NYJ","26","2011","2012","2","$3,810,000","$1,905,000","1.58%","","","","$642,353","$642,353"
"Darrius Heyward-Bey","WR","PIT                  PIT","28","2016","2018","3","$3,800,000","$1,266,667","0.82%","$400,000","$400,000","$400,000","$2,600,000","$3,800,000"
"Eli Rogers","WR","PIT                  PIT","26","2019","2020","2","$3,750,000","$1,875,000","1.00%","$500,000","$500,000","$500,000","$3,750,000","$3,750,000"
"Andre Johnson","WR","TEN                  TEN","34","2016","2017","2","$3,735,000","$1,867,500","1.20%","","$985,000","$985,000","$3,735,000","$3,735,000"
"Donald Jones","WR","NE                  NE","25","2013","2013","3","$3,710,000","$1,236,667","1.00%","","","","$2,605,000","$4,160,000"
"Cody Latimer","WR","DEN                  DEN","21","2014","2017","4","$3,708,650","$927,163","0.70%","$1,017,200","$2,025,775","$2,025,775","$2,025,775","$2,782,925"
"Taywan Taylor","WR","TEN                  TEN","21","2017","2020","4","$3,681,012","$920,253","0.55%","$916,012","$916,012","$916,012","$2,011,012","$2,799,432"
"Ryan Broyles","WR","DET                  DET","23","2012","2015","4","$3,678,500","$919,625","0.76%","$1,115,272","","$1,422,477","$2,062,477","$2,791,546"
"Miles Boykin","WR","BAL                  BAL","22","2019","2022","4","$3,574,928","$893,732","0.47%","$856,928","$856,928","$856,928","$2,482,440","$3,332,440"
"Michael Gallup","WR","DAL                  DAL","21","2018","2021","4","$3,523,980","$880,995","0.50%","$889,980","$889,980","$889,980","$2,243,690","$3,380,171"
"Allen Robinson","WR","JAX                  JAX","20","2014","2017","4","$3,510,870","$877,718","0.66%","$873,360","$1,173,360","$1,173,360","$2,048,166","$2,787,336"
"Chansi Stuckey","WR","ARI                  ARI","27","2011","2012","2","$3,500,000","$1,750,000","1.45%","$700,000","","$700,000","$1,800,000","$1,800,000"
"Eddie Royal","WR","SD                  SD","27","2014","2014","1","$3,500,000","$3,500,000","2.63%","","$3,500,000","$3,500,000","$3,500,000","$3,500,000"
"Brandon LaFell","WR","CAR                  CAR","23","2010","2013","4","$3,478,400","$869,600","","$818,400","","$818,400","$1,543,400","$2,083,400"
"Jarvis Landry","WR","MIA                  MIA","21","2014","2017","4","$3,474,911","$868,728","0.65%","$847,208","$1,067,208","$1,067,208","$2,046,737","$2,782,638"
"Aaron Dobson","WR","NE                  NE","21","2013","2016","4","$3,428,370","$857,093","0.69%","$873,360","$1,173,360","$1,173,360","$1,839,195","$2,555,865"
"Tre'quan Smith","WR","NO                  NO","21","2018","2021","4","$3,420,524","$855,131","0.48%","$817,024","$817,024","$817,024","$1,913,524","$2,663,524"
"Golden Tate","WR","SEA                  SEA","21","2010","2013","4","$3,411,500","$852,875","","$1,000,000","$1,471,500","$1,471,500","$1,770,000","$2,310,000"
"Torrey Smith","WR","BAL                  BAL","21","2011","2014","4","$3,389,232","$847,308","0.70%","$964,896","$1,727,508","$1,727,508","$1,868,896","$2,552,008"
"ArDarius Stewart","WR","NYJ                  NYJ","23","2017","2020","4","$3,376,574","$844,144","0.51%","$846,324","$846,324","$846,324","$1,809,227","$2,497,977"
"Greg Little","WR","CLE                  CLE","21","2011","2014","4","$3,327,500","$831,875","0.69%","$920,000","$1,630,000","$1,630,000","$1,821,250","$2,498,750"
"Carlos Henderson","WR","DEN                  DEN","22","2017","2020","4","$3,325,984","$831,496","0.50%","$817,984","$817,984","$817,984","$1,724,337","$2,405,337"
"Hakeem Butler","WR","ARI                  ARI","22","2019","2022","4","$3,324,499","$831,125","0.44%","$804,504","$804,504","$804,504","$1,792,504","$2,642,504"
"Tyler Lockett","WR","SEA                  SEA","22","2015","2018","4","$3,318,751","$829,688","0.58%","$786,751","$786,751","$786,751","$1,997,057","$2,692,057"
"Eric Decker","WR","DEN                  DEN","22","2010","2013","4","$3,315,150","$828,788","","$732,150","","$732,150","$1,457,150","$1,947,150"
"Rueben Randle","WR","NYG                  NYG","20","2012","2015","4","$3,291,930","$822,983","0.68%","$834,132","","$1,007,132","$1,763,765","$2,453,031"
"Chris Godwin","WR","TB                  TB","20","2017","2020","4","$3,284,164","$821,041","0.49%","$792,164","$792,164","$792,164","$1,838,664","$2,515,664"
"Jaelen Strong","WR","HOU                  HOU","20","2015","2018","4","$3,281,346","$820,337","0.57%","$771,980","$771,980","$771,980","$1,832,002","$2,436,413"
"Michael Crabtree","WR","ARI                  ARI","31","2019","2019","1","$3,250,000","$3,250,000","1.73%","$500,000","$500,000","$500,000","$3,250,000","$3,250,000"
"Gary Jennings","WR","SEA                  SEA","21","2019","2022","4","$3,230,932","$807,733","0.43%","$710,932","$710,932","$710,932","$866,647","$1,716,647"
"Randall Cobb","WR","GB                  GB","20","2011","2014","4","$3,209,421","$802,355","0.67%","$834,124","$1,000,500","$1,000,500","$1,730,007","$2,396,773"
"Riley Ridley","WR","CHI                  CHI","22","2019","2022","4","$3,202,596","$800,649","0.43%","$682,596","$682,596","$682,596","$1,917,300","$2,767,300"
"Michael Crabtree","WR","OAK                  OAK","27","2015","2015","1","$3,200,000","$3,200,000","2.23%","$1,300,000","$1,300,000","$1,300,000","$3,200,000","$3,200,000"
"Kenny Golladay","WR","DET                  DET","23","2017","2020","4","$3,196,324","$799,081","0.48%","$718,824","$718,824","$718,824","$1,769,824","$2,445,824"
"Keke Coutee","WR","HOU                  HOU","20","2018","2021","4","$3,189,026","$797,257","0.45%","$729,026","$729,026","$729,026","$1,779,026","$2,691,136"
"Antonio Callaway","WR","CLE                  CLE","20","2018","2021","4","$3,177,853","$794,463","0.45%","$717,853","$717,853","$717,853","$1,591,508","$2,251,508"
"Chad Williams","WR","ARI                  ARI","22","2017","2020","4","$3,176,288","$794,072","0.48%","$706,288","$706,288","$706,288","$1,752,788","$2,424,288"
"Amara Darboh","WR","SEA                  SEA","22","2017","2020","4","$3,175,288","$793,822","0.48%","$706,288","$706,288","$706,288","$1,749,288","$2,417,288"
"Malcom Floyd","WR","SD                  SD","28","2010","2010","1","$3,168,000","$3,168,000","","","","","$3,168,000","$3,168,000"
"Jacoby Ford","WR","OAK                  OAK","22","2010","2013","4","$3,148,845","$787,211","","$515,485","$515,845","$515,845","$1,240,845","$1,730,845"
"Daesean Hamilton","WR","DEN                  DEN","22","2018","2022","4","$3,142,638","$785,660","0.44%","$682,638","$682,638","$682,638","$1,896,882","$2,869,185"
"Chris Conley","WR","KC                  KC","22","2015","2018","4","$3,123,684","$780,921","0.55%","$712,434","$712,434","$712,434","$1,707,434","$2,367,434"
"Braxton Miller","WR","HOU                  HOU","23","2016","2019","4","$3,114,103","$778,526","0.50%","$709,103","$709,103","$709,103","$1,716,603","$2,366,603"
"Leonte Carroo","WR","MIA                  MIA","21","2016","2019","4","$3,100,388","$775,097","0.50%","$700,388","$700,388","$700,388","$1,710,388","$2,360,388"
"Chester Rogers","WR","IND                  IND","24","2019","2019","1","$3,095,000","$3,095,000","1.64%","","","","$3,095,000","$3,095,000"
"Robbie Chosen","WR","NYJ                  NYJ","25","2019","2019","1","$3,095,000","$3,095,000","1.64%","","","","$3,095,000","$3,095,000"
"Dede Westbrook","WR","JAX                  JAX","23","2017","2020","4","$3,076,156","$769,039","0.46%","$676,156","$676,156","$676,156","$1,614,098","$2,259,098"
"Josh Reynolds","WR","LAR                  LAR","21","2017","2020","4","$3,048,021","$762,005","0.46%","$648,021","$648,021","$648,021","$1,668,021","$2,313,021"
"Jaleel Scott","WR","BAL                  BAL","22","2018","2021","4","$3,040,381","$760,095","0.43%","$580,381","$580,381","$580,381","$1,444,403","$2,119,403"
"Mack Hollins","WR","PHI                  PHI","23","2017","2020","4","$3,035,668","$758,917","0.45%","$635,668","$635,668","$635,668","$1,478,668","$1,630,432"
"Plaxico Burress","WR","NYJ                  NYJ","33","2011","2011","1","$3,017,000","$3,017,000","2.51%","","","","$3,017,000","$3,017,000"
"Lance Moore","WR","PIT                  PIT","30","2014","2015","2","$3,000,000","$1,500,000","1.13%","$645,000","","$645,000","$3,000,000","$3,000,000"
"Keshawn Martin","WR","NE                  NE","25","2016","2017","2","$3,000,000","$1,500,000","0.97%","$600,000","$600,000","$600,000","$2,315,229","$3,640,229"
"Jerricho Cotchery","WR","PIT                  PIT","29","2012","2013","2","$3,000,000","$1,500,000","1.24%","$1,000,000","","$1,000,000","$3,000,000","$3,000,000"
"Josh Malone","WR","CIN                  CIN","20","2017","2020","4","$2,993,528","$748,382","0.45%","$593,528","$593,528","$593,528","$1,613,528","$2,258,528"
"Ryan Switzer","WR","DAL                  DAL","22","2017","2020","4","$2,965,987","$741,497","0.44%","$565,987","$565,987","$565,987","$1,585,987","$2,230,987"
"DeVier Posey","WR","HOU                  HOU","21","2012","2015","4","$2,962,092","$740,523","0.61%","$684,092","","$684,092","$1,584,092","$2,214,092"
"Ty Montgomery","WR","GB                  GB","21","2015","2018","4","$2,948,795","$737,199","0.51%","$606,545","$606,545","$606,545","$1,632,589","$2,269,589"
"Chris Moore","WR","BAL                  BAL","22","2016","2019","4","$2,936,360","$734,090","0.47%","$596,360","$596,360","$596,360","$1,586,360","$2,216,360"
"Malcolm Mitchell","WR","NE                  NE","22","2016","2019","4","$2,917,992","$729,498","0.47%","$577,992","$577,992","$577,992","$1,539,691","$2,169,691"
"Quincy Enunwa","WR","NYJ                  NYJ","25","2018","2018","1","$2,914,000","$2,914,000","1.64%","","","","$2,914,000","$2,914,000"
"Tyrell Williams","WR","LAC                  LAC","25","2018","2018","1","$2,914,000","$2,914,000","1.64%","","","","$2,914,000","$2,914,000"
"Adam Humphries","WR","TB                  TB","24","2018","2018","1","$2,914,000","$2,914,000","1.64%","","","","$2,914,000","$2,914,000"
"J'Mon Moore","WR","GB                  GB","22","2018","2021","4","$2,912,359","$728,090","0.41%","$452,359","$452,359","$452,359","$1,502,359","$2,162,359"
"Sammie Coates","WR","PIT                  PIT","21","2015","2018","4","$2,911,515","$727,879","0.51%","$631,515","$631,515","$631,515","$1,606,081","$2,221,081"
"Ricardo Louis","WR","CLE                  CLE","21","2016","2019","4","$2,907,850","$726,963","0.47%","$567,850","$567,850","$567,850","$1,557,850","$2,187,850"
"Demaryius Thomas","WR","NE                  NE","31","2019","2019","1","$2,906,000","$2,906,000","1.54%","","","","$2,528,390","$2,528,390"
"Demaryius Thomas","WR","NE                  NE","31","2019","2019","1","$2,906,000","$2,906,000","1.54%","$150,000","$150,000","$150,000","$2,906,000","$2,906,000"
"T.J. Graham","WR","BUF                  BUF","22","2012","2015","4","$2,901,252","$725,313","0.60%","$671,252","","$671,252","$1,571,252","$2,151,252"
"Terrance Williams","WR","DAL                  DAL","23","2013","2016","4","$2,896,972","$724,243","0.59%","$619,472","$619,472","$619,472","$1,554,472","$2,343,683"
"Pharoh Cooper","WR","LAR                  LAR","20","2016","2019","4","$2,894,666","$723,667","0.47%","$554,666","$554,666","$554,666","$1,544,666","$1,618,784"
"Victor Cruz","WR","NYG                  NYG","26","2013","2013","1","$2,879,000","$2,879,000","2.33%","","","","$2,879,000","$2,879,000"
"Demarcus Robinson","WR","KC                  KC","21","2016","2019","4","$2,857,172","$714,293","0.46%","$517,172","$517,172","$517,172","$1,516,172","$2,155,172"
"Marquise Goodwin","WR","BUF                  BUF","22","2013","2016","4","$2,853,876","$713,469","0.58%","$598,876","$598,876","$598,876","$1,528,876","$1,990,523"
"Marlon Moore","WR","CLE                  CLE","27","2015","2017","3","$2,850,000","$950,000","0.66%","$200,000","$200,000","$200,000","$1,830,000","$2,850,000"
"Hunter Renfrow","WR","OAK                  OAK","23","2019","2022","4","$2,835,948","$708,987","0.38%","$315,948","$315,948","$315,948","$1,834,260","$2,684,260"
"Jamison Crowder","WR","WAS                  WAS","21","2015","2018","4","$2,825,624","$706,406","0.49%","$545,624","$545,624","$545,624","$1,875,595","$2,490,595"
"Josh Huff","WR","PHI                  PHI","22","2014","2017","4","$2,820,944","$705,236","0.53%","$555,944","$555,944","$555,944","$1,665,331","$2,280,331"
"Justin Hardy","WR","ATL                  ATL","23","2015","2018","4","$2,820,821","$705,205","0.49%","$540,821","$540,821","$540,821","$1,597,836","$2,212,836"
"Chad Hansen","WR","NYJ                  NYJ","21","2017","2020","4","$2,819,648","$704,912","0.42%","$419,648","$419,648","$419,648","$1,439,648","$2,084,648"
"Jehu Chesson","WR","KC                  KC","23","2017","2020","4","$2,819,648","$704,912","0.42%","$419,648","$419,648","$419,648","$1,448,648","$2,103,148"
"Keenan Allen","WR","SD                  SD","20","2013","2016","4","$2,813,800","$703,450","0.57%","$613,800","","$613,800","$1,714,666","$2,293,590"
"Markus Wheaton","WR","PIT                  PIT","21","2013","2016","4","$2,811,376","$702,844","0.57%","$591,376","$591,376","$591,376","$1,511,376","$2,270,271"
"Donte Moncrief","WR","IND                  IND","20","2014","2017","4","$2,808,520","$702,130","0.53%","$543,520","$543,520","$543,520","$1,488,520","$2,103,520"
"Geronimo Allison","WR","GB                  GB","24","2019","2019","1","$2,800,000","$2,800,000","1.49%","$750,000","$750,000","$750,000","$2,800,000","$2,800,000"
"John Brown","WR","ARI                  ARI","23","2014","2017","4","$2,798,900","$699,725","0.53%","$542,900","$542,900","$542,900","$1,675,306","$2,287,306"
"Vince Mayle","WR","CLE                  CLE","23","2015","2017","4","$2,763,152","$690,788","0.48%","$483,152","$483,152","$483,152","$949,034","$1,489,034"
"Justin Watson","WR","TB                  TB","22","2018","2021","4","$2,761,739","$690,435","0.39%","$301,739","$301,739","$301,739","$1,351,739","$2,101,739"
"Darius Slayton","WR","NYG                  NYG","21","2019","2022","4","$2,753,988","$688,497","0.37%","$233,988","$233,988","$233,988","$1,403,988","$2,253,988"
"Anquan Boldin","WR","BUF                  BUF","36","2017","2017","1","$2,750,000","$2,750,000","1.65%","","","","$4,000,000","$4,000,000"
"Anquan Boldin","WR","DET                  DET","35","2016","2016","1","$2,750,000","$2,750,000","1.77%","$750,000","$750,000","$750,000","$3,250,000","$3,250,000"
"Terrelle Pryor","WR","OAK                  OAK","21","2011","2014","4","$2,746,068","$686,517","0.57%","$586,068","","$586,086","$1,315,791","$1,910,791"
"Dontrelle Inman","WR","LAC                  LAC","27","2017","2017","1","$2,746,000","$2,746,000","1.64%","","","","$1,615,290","$1,615,290"
"Taylor Gabriel","WR","ATL                  ATL","25","2017","2017","1","$2,746,000","$2,746,000","1.64%","","","","$2,746,000","$2,746,000"
"Mike Wallace","WR","PIT                  PIT","25","2012","2012","1","$2,742,000","$2,742,000","2.27%","","","","$2,742,000","$2,742,000"
"Daurice Fountain","WR","IND                  IND","22","2018","2021","4","$2,737,197","$684,299","0.39%","$277,197","$277,197","$277,197","$1,327,197","$1,987,197"
"Stedman Bailey","WR","STL                  STL","22","2013","2017","4","$2,736,102","$684,026","0.55%","$527,400","$527,400","$527,400","$1,260,363","$1,797,679"
"Austin Pettis","WR","STL                  STL","22","2011","2014","4","$2,729,416","$682,354","0.57%","$614,416","$614,416","$614,416","$1,443,268","$2,023,268"
"Keesean Johnson","WR","ARI                  ARI","22","2019","2022","4","$2,729,312","$682,328","0.36%","$209,312","$209,312","$209,312","$1,647,044","$2,497,044"
"Jordan Lasley","WR","BAL                  BAL","21","2018","2021","4","$2,728,679","$682,170","0.38%","$268,679","$268,679","$268,679","$1,318,679","$1,978,679"
"Leonard Hankerson","WR","WAS                  WAS","21","2011","2014","4","$2,721,376","$680,344","0.57%","$606,376","$606,376","$606,376","$1,471,376","$2,051,376"
"Mohamed Sanu","WR","CIN                  CIN","22","2012","2015","4","$2,713,252","$678,313","0.56%","$563,252","","$563,252","$1,443,252","$2,033,252"
"Jalen Saunders","WR","NYJ                  NYJ","21","2014","2017","4","$2,701,448","$675,362","0.51%","$481,448","","$481,448","$1,411,448","$2,011,448"
"Andre Caldwell","WR","DEN                  DEN","28","2014","2015","2","$2,700,000","$1,350,000","1.02%","$400,000","","$400,000","$2,700,000","$2,700,000"
"Brad Smith","WR","PHI                  PHI","29","2013","2014","2","$2,700,000","$1,350,000","1.09%","","","","$1,719,118","$1,719,118"
"Travis Fulgham","WR","DET                  DET","23","2019","2022","4","$2,698,152","$674,538","0.36%","$178,152","$178,152","$178,152","$1,258,152","$1,933,152"
"Bruce Ellington","WR","SF                  SF","22","2014","2017","4","$2,694,428","$673,607","0.51%","$474,428","$474,428","$474,428","$1,464,262","$2,064,262"
"Juwann Winfree","WR","DEN                  DEN","22","2019","2022","4","$2,691,250","$672,813","0.36%","$171,252","$171,252","$171,252","$1,320,568","$2,170,568"
"Jerrel Jernigan","WR","NYG                  NYG","21","2011","2014","4","$2,690,252","$672,563","0.56%","$575,252","$575,252","$575,252","$1,440,252","$2,020,252"
"Marquez Valdes-Scantling","WR","GB                  GB","23","2018","2021","4","$2,677,553","$669,388","0.38%","$217,553","$217,553","$217,553","$1,267,553","$2,454,272"
"Terrance Copper","WR","KC                  KC","28","2011","2013","3","$2,675,000","$891,667","0.74%","$150,000","","$150,000","",""
"Cecil Shorts","WR","JAX                  JAX","23","2011","2014","4","$2,672,146","$668,037","0.55%","$443,380","$443,380","$443,380","$1,314,841","$1,932,763"
"Shaquelle Evans","WR","NYJ                  NYJ","22","2014","2017","4","$2,670,900","$667,725","0.50%","$450,900","","$450,900","$1,188,900","$1,788,900"
"Andre Roberts","WR","ARI                  ARI","21","2010","2013","4","$2,668,200","$667,050","","$724,200","$724,200","$724,200","$1,498,200","$2,038,200"
"Marcus Green","WR","ATL                  ATL","22","2019","2022","4","$2,667,712","$666,928","0.35%","$147,852","$147,852","$147,852","$1,227,852","$1,902,852"
"De'Anthony Thomas","WR","KC                  KC","20","2014","2017","4","$2,665,108","$666,277","0.50%","$420,108","$420,108","$420,108","$1,358,108","$1,966,608"
"Martavis Bryant","WR","PIT                  PIT","22","2014","2018","4","$2,659,220","$664,805","0.50%","$439,220","$439,220","$439,220","$1,247,424","$1,247,424"
"Jamal Agnew","WR","DET                  DET","21","2017","2020","4","$2,658,364","$664,591","0.40%","$258,364","$258,364","$258,364","$1,184,658","$1,829,658"
"Shelton Gibson","WR","PHI                  PHI","21","2017","2020","4","$2,657,237","$664,309","0.40%","$257,237","$257,237","$257,237","$1,277,237","$1,922,237"
"Damion Ratley","WR","CLE                  CLE","22","2018","2021","4","$2,653,866","$663,467","0.37%","$193,866","$193,866","$193,866","$1,365,056","$2,115,056"
"Scotty Miller","WR","TB                  TB","21","2019","2022","4","$2,647,840","$661,960","0.35%","$127,840","$127,840","$127,840","$1,297,840","$2,147,840"
"Kelvin Harmon","WR","WAS                  WAS","22","2019","2022","4","$2,647,840","$661,960","0.35%","$127,840","$127,840","$127,840","$1,047,840","$1,827,840"
"Rodney Adams","WR","MIN                  MIN","22","2017","2020","4","$2,646,504","$661,626","0.40%","$246,504","$246,504","$246,504","$1,266,504","$1,911,504"
"Taylor Price","WR","NE                  NE","22","2010","2013","4","$2,644,580","$661,145","","$704,600","$704,600","$704,600","$1,474,600","$2,014,600"
"T.Y. Hilton","WR","IND                  IND","22","2012","2015","4","$2,642,400","$660,600","0.55%","$527,400","","$527,400","$1,402,400","$1,977,400"
"Ace  Sanders","WR","JAX                  JAX","21","2013","2016","4","$2,641,448","$660,362","0.53%","$481,448","","$481,448","$1,264,977","$1,849,977"
"Kevin Norwood","WR","SEA                  SEA","24","2014","2017","4","$2,640,108","$660,027","0.50%","$420,108","$420,108","$420,108","$1,355,504","$1,955,504"
"Josh Boyce","WR","NE                  NE","21","2013","2016","4","$2,637,000","$659,250","0.53%","$477,000","","$477,000","$1,377,000","$1,962,000"
"Isaiah McKenzie","WR","DEN                  DEN","21","2017","2020","4","$2,635,844","$658,961","0.39%","$235,844","$235,844","$235,844","$1,255,844","$1,900,844"
"Vincent Brown","WR","SD                  SD","22","2011","2014","4","$2,626,068","$656,517","0.55%","$586,068","$586,068","$586,068","$1,426,068","$1,981,068"
"DeAndre Smelter","WR","SF                  SF","23","2015","2018","4","$2,625,692","$656,423","0.46%","$345,692","$345,692","$345,692","$1,072,397","$1,687,397"
"Deon Cain","WR","IND                  IND","21","2018","2021","4","$2,625,633","$656,408","0.37%","$165,633","$165,633","$165,633","$1,008,633","$1,668,633"
"DeAngelo Yancey","WR","GB                  GB","22","2017","2020","4","$2,623,900","$655,975","0.39%","$223,900","$223,900","$223,900","$1,243,900","$1,888,900"
"Ray-Ray McCloud","WR","BUF                  BUF","21","2018","2021","4","$2,619,824","$654,956","0.37%","$159,824","$159,824","$159,824","$1,209,824","$1,869,824"
"Dylan Cantrell","WR","LAC                  LAC","23","2018","2021","4","$2,616,844","$654,211","0.37%","$156,844","$156,844","$156,844","$1,206,844","$1,866,844"
"Russell Gage","WR","ATL                  ATL","21","2018","2021","4","$2,616,194","$654,049","0.37%","$156,194","$156,194","$156,194","$1,444,997","$2,613,592"
"Tajae Sharpe","WR","TEN                  TEN","21","2016","2019","4","$2,614,884","$653,721","0.42%","$274,884","$274,884","$274,884","$1,087,884","$1,717,884"
"Damian Williams","WR","TEN                  TEN","21","2010","2013","4","$2,613,250","$653,313","","$823,250","$823,250","$823,250","$1,593,250","$2,133,250"
"John Ursua","WR","SEA                  SEA","24","2019","2022","4","$2,602,360","$650,590","0.35%","$82,360","$82,360","$82,360","$1,252,360","$2,102,360"
"Trent Taylor","WR","SF                  SF","22","2017","2020","4","$2,601,937","$650,484","0.39%","$201,937","$201,937","$201,937","$1,221,937","$1,866,937"
"Terry Godwin","WR","CAR                  CAR","22","2019","2022","4","$2,601,501","$650,375","0.35%","$81,500","$81,500","$81,500","$1,161,500","$1,836,500"
"Dillon Mitchell","WR","MIN                  MIN","21","2019","2022","4","$2,600,012","$650,003","0.35%","$80,012","$80,012","$80,012","$1,160,012","$1,835,012"
"Kevin Ogletree","WR","TB                  TB","25","2013","2014","2","$2,600,000","$1,300,000","1.05%","","","","",""
"Kamar Aiken","WR","IND                  IND","27","2017","2017","1","$2,600,000","$2,600,000","1.56%","$1,000,000","$1,500,000","$1,500,000","$2,562,500","$2,562,500"
"Eric Weems","WR","TEN                  TEN","31","2017","2018","2","$2,600,000","$1,300,000","0.78%","","$275,000","$275,000","$2,600,000","$2,600,000"
"Phillip Dorsett","WR","NE                  NE","25","2019","2019","1","$2,600,000","$2,600,000","1.38%","$500,000","$500,000","$500,000","$2,537,500","$2,537,500"
"Brice Butler","WR","ARI                  ARI","27","2018","2019","2","$2,600,000","$1,300,000","0.73%","$300,000","$300,000","$300,000","$2,600,000","$2,600,000"
"Chris Givens","WR","STL                  STL","22","2012","2015","4","$2,597,028","$649,257","0.54%","$497,028","","$497,028","$1,367,028","$1,937,028"
"Olabisi Johnson","WR","MIN                  MIN","21","2019","2022","4","$2,594,288","$648,572","0.34%","$74,288","$74,288","$74,288","$1,430,841","$2,280,841"
"Tyreek Hill","WR","KC                  KC","21","2016","2019","4","$2,586,220","$646,555","0.42%","$70,000","$100,000","$100,000","$1,118,760","$1,806,256"
