"Player","Pos","Team                     Signed With","Age                     At Signing","Start                     Year","End                     Year","Yrs","Value","Average                     Salary","Average %                     % of Cap At Sign","Signing Bonus","Guarantee                     at Sign","Practical                     Guarantee","2-Year                     Cash Total","3-Year                     Cash Total"
"Matt Johnson","S","DAL                  DAL","22","2012","2015","4","$2,400,584","$600,146","0.50%","$300,584","","$300,584","$993,584","$1,488,584"
"Miles Burris","ILB","OAK                  OAK","23","2012","2015","4","$2,400,584","$600,146","0.50%","$300,584","$300,584","$300,584","$1,170,584","$1,740,584"
"Rhett Ellison","TE","MIN                  MIN","23","2012","2015","4","$2,400,584","$600,146","0.50%","$300,584","","$300,584","$1,170,584","$1,740,584"
"Greg Childs","WR","MIN                  MIN","21","2012","2015","4","$2,400,584","$600,146","0.50%","$300,584","","$300,584","$1,095,584","$1,665,584"
"Mike Daniels","DT","GB                  GB","22","2012","2015","4","$2,400,584","$600,146","0.50%","$300,584","","$300,584","$1,170,584","$1,907,271"
"Brandon Mosley","G","NYG                  NYG","23","2012","2015","4","$2,400,584","$600,146","0.50%","$300,584","$300,584","$300,584","$1,170,584","$1,740,584"
"Jerron McMillian","S","GB                  GB","22","2012","2015","4","$2,400,584","$600,146","0.50%","$300,584","","$300,584","$1,170,584","$1,170,584"
"Christian Thompson","S","BAL                  BAL","21","2012","2015","4","$2,400,584","$600,146","0.50%","$300,584","","$300,584","$940,643","$1,510,643"
"Lawrence Vickers","FB","DAL                  DAL","28","2012","2013","2","$2,400,000","$1,200,000","1.00%","$200,000","","$200,000","",""
"Dave Tollefson","ED","OAK                  OAK","29","2012","2013","2","$2,400,000","$1,200,000","1.00%","$500,000","","$1,250,000","$2,400,000","$2,400,000"
"Malik Jackson","DT","DEN                  DEN","21","2012","2015","4","$2,313,612","$578,403","0.48%","$213,612","","$213,612","$1,083,612","$1,804,457"
"Tahir Whitehead","LB","DET                  DET","21","2012","2015","4","$2,312,000","$578,000","0.48%","$212,000","","$212,000","$1,082,000","$1,844,028"
"Robert Blanton","SS","MIN                  MIN","22","2012","2015","4","$2,311,052","$577,763","0.48%","$211,052","","$211,052","$1,081,052","$1,892,316"
"Najee Goode","OLB","TB                  TB","22","2012","2015","4","$2,306,900","$576,725","0.48%","$206,900","","$206,900","$1,076,900","$1,646,900"
"Adam Gettis","G","WAS                  WAS","23","2012","2015","4","$2,301,972","$575,493","0.48%","$201,972","","$201,972","$1,071,972","$1,641,972"
"Brandon Marshall","ILB","JAX                  JAX","22","2012","2015","4","$2,300,500","$575,125","0.48%","$200,500","","$200,500","",""
"Jabar Gaffney","WR","NE                  NE","31","2012","2013","2","$2,300,000","$1,150,000","0.95%","$250,000","$250,000","$250,000","$925,000","$925,000"
"Josh Norman","CB","CAR                  CAR","24","2012","2015","4","$2,299,000","$574,750","0.48%","$199,000","","$199,000","$1,069,000","$1,639,000"
"Zebrie Sanders","RT","BUF                  BUF","22","2012","2015","4","$2,298,500","$574,625","0.48%","$198,500","","$198,500","",""
"Taylor Thompson","TE","TEN                  TEN","22","2012","2015","4","$2,298,000","$574,500","0.48%","$198,000","","$198,000","$1,068,000","$1,638,000"
"De'Quan Menzie","CB","KC                  KC","21","2012","2015","4","$2,294,452","$573,613","0.48%","$194,452","","$194,452","$584,452","$584,452"
"Tank Carder","ILB","BUF                  BUF","22","2012","2015","4","$2,292,800","$573,200","0.48%","$192,800","","$192,800","",""
"Chris Greenwood","CB","DET                  DET","22","2012","2013","4","$2,292,000","$573,000","0.48%","$192,000","","$192,000","$694,941","$694,941"
"Johnnie Troutman","G","SD                  SD","24","2012","2015","4","$2,291,752","$572,938","0.48%","$191,752","","$191,752","$986,752","$1,696,616"
"Senio Kelemete","G","ARI                  ARI","21","2012","2015","4","$2,291,600","$572,900","0.48%","$191,600","","$191,600","$581,600","$581,600"
"Rokevious Watkins","G","STL                  STL","22","2012","2015","4","$2,291,300","$572,825","0.47%","$191,300","","$191,300","$986,300","$1,556,300"
"Danny Coale","WR","DAL                  DAL","23","2012","2015","4","$2,290,052","$572,513","0.47%","$190,052","","$190,052","",""
"Dennis Kelly","T","PHI                  PHI","21","2012","2015","4","$2,288,800","$572,200","0.47%","$188,800","","$188,800","$1,058,800","$1,628,800"
"Korey Toomer","ILB","SEA                  SEA","23","2012","2015","4","$2,288,000","$572,000","0.47%","$188,000","","$188,000","",""
"Josh Kaddu","OLB","MIA                  MIA","21","2012","2015","4","$2,286,740","$571,685","0.47%","$186,740","","$186,740","",""
"Jack Crawford","DT","OAK                  OAK","23","2012","2015","4","$2,282,484","$570,621","0.47%","$182,484","","$182,424","$1,052,484","$1,622,484"
"Chris Rainey","RB","PIT                  PIT","23","2012","2015","4","$2,281,652","$570,413","0.47%","$181,652","","$181,652","$1,051,652","$1,621,652"
"Ryan Miller","RT","CLE                  CLE","22","2012","2015","4","$2,278,532","$569,633","0.47%","$178,532","","$178,532","$568,532","$568,532"
"Corey White","CB","NO                  NO","21","2012","2015","4","$2,276,500","$569,125","0.47%","$176,500","","$176,500","$1,046,500","$1,616,500"
"Greg Zuerlein","K","STL                  STL","24","2012","2015","4","$2,275,473","$568,868","0.47%","$128,820","$128,820","$128,820","$998,820","$1,584,371"
"Terrell Manning","ILB","GB                  GB","21","2012","2015","4","$2,271,480","$567,870","0.47%","$171,480","","$171,480","$561,480","$561,480"
"Jonathan Massaquoi","DE","ATL                  ATL","23","2012","2015","4","$2,268,860","$567,215","0.47%","$168,860","","$168,860","$1,038,860","$1,608,860"
"Darius Fleming","OLB","SF                  SF","22","2012","2015","4","$2,264,800","$566,200","0.47%","$164,800","","$164,800","$857,800","$1,427,800"
"Marvin Jones","WR","CIN                  CIN","21","2012","2015","4","$2,262,800","$565,700","0.47%","$162,800","","$162,800","$1,032,800","$1,602,800"
"George Iloka","FS","CIN                  CIN","21","2012","2015","4","$2,260,300","$565,075","0.47%","$160,300","","$160,300","$1,030,300","$1,873,912"
"Juron Criner","WR","OAK                  OAK","22","2012","2015","4","$2,244,560","$561,140","0.47%","$144,560","","$144,560","$1,014,560","$1,584,560"
"Vick Ballard","RB","IND                  IND","21","2012","2015","4","$2,244,560","$561,140","0.47%","$144,560","","$144,560","$1,014,560","$1,509,560"
"Asa Jackson","CB","BAL                  BAL","22","2012","2015","4","$2,244,560","$561,140","0.47%","$144,560","","$144,560","$788,677","$1,358,677"
"Cyrus Gray","RB","KC                  KC","22","2012","2015","4","$2,232,672","$558,168","0.46%","$107,672","","$107,672","$993,672","$1,572,172"
"Jeremy Lane","CB","SEA                  SEA","21","2012","2015","4","$2,225,116","$556,279","0.46%","$125,116","$125,116","$125,116","$995,116","$1,565,116"
"Alfred Morris","RB","WAS                  WAS","23","2012","2015","4","$2,223,100","$555,775","0.46%","$123,100","$123,100","$123,100","$993,100","$1,691,818"
"Keith Tandy","FS","TB                  TB","22","2012","2015","4","$2,220,600","$555,150","0.46%","$120,600","$120,600","$120,600","$590,600","$1,160,600"
"Isaiah Frey","CB","CHI                  CHI","21","2012","2015","4","$2,219,025","$554,756","0.46%","$119,025","","$119,025","$390,000","$390,000"
"Blair Walsh","K","MIN                  MIN","21","2012","2015","4","$2,217,932","$554,483","0.46%","$117,932","","$117,932","$987,932","$1,557,932"
"Mike Harris","CB","JAX                  JAX","22","2012","2015","4","$2,215,788","$553,947","0.46%","$115,788","","$115,788","$985,788","$1,555,788"
"Justin Bethel","CB","ARI                  ARI","21","2012","2015","4","$2,214,224","$553,556","0.46%","$114,224","","$114,224","$984,224","$1,554,224"
"Mark Asper","LT","BUF                  BUF","26","2012","2015","4","$2,213,452","$553,363","0.46%","$113,452","","$113,452","$390,000","$390,000"
"Andrew Tiller","G","NO                  NO","21","2012","2015","4","$2,212,000","$553,000","0.46%","$112,000","","$112,000","$982,000","$982,000"
"Shaun Prater","CB","CIN                  CIN","22","2012","2015","4","$2,212,000","$553,000","0.46%","$185,000","","$185,000","$863,000","$1,433,000"
"Trenton Robinson","FS","SF                  SF","21","2012","2015","4","$2,210,500","$552,625","0.46%","$110,500","$110,500","$110,500","$980,500","$1,550,500"
"Winston Guy","FS","SEA                  SEA","21","2012","2015","4","$2,210,060","$552,515","0.46%","$110,060","","$110,060","$980,060","$1,550,060"
"Bradie Ewing","FB","ATL                  ATL","22","2012","2015","4","$2,209,192","$552,298","0.46%","$184,192","","$184,192","$862,192","$1,432,192"
"Marcel Jones","RT","NO                  NO","23","2012","2015","4","$2,208,600","$552,150","0.46%","$48,600","$48,600","$48,600","$438,600","$438,600"
"B.J Cunningham","WR","MIA                  MIA","22","2012","2015","4","$2,206,200","$551,550","0.46%","$106,200","","$106,200","",""
"Ryan Lindley","QB","ARI                  ARI","22","2012","2015","4","$2,205,308","$551,327","0.46%","$105,308","","$105,308","$975,308","$1,545,308"
"James Hanna","TE","DAL                  DAL","22","2012","2015","4","$2,204,852","$551,213","0.46%","$104,852","","$104,852","$974,852","$1,544,852"
"Danny Trevathan","ILB","DEN                  DEN","21","2012","2015","4","$2,204,072","$551,018","0.46%","$104,072","$104,072","$104,072","$974,072","$1,544,072"
"Josh Bush","SS","NYJ                  NYJ","22","2012","2015","4","$2,204,000","$551,000","0.46%","$104,220","","$104,220","$974,220","$1,544,220"
"Christo Bilukidi","DT","OAK                  OAK","22","2012","2015","4","$2,203,864","$550,966","0.46%","$103,864","$103,864","$103,864","$973,864","$1,543,864"
"Markelle Martin","S","TEN                  TEN","21","2012","2015","4","$2,203,788","$550,947","0.46%","$103,788","$103,788","$103,788","$493,788","$493,788"
"Dan Herron","RB","CIN                  CIN","22","2012","2015","4","$2,203,152","$550,788","0.46%","$103,152","$103,152","$103,152","$870,000","$870,000"
"Randy Bullock","K","HOU                  HOU","22","2012","2015","4","$2,203,108","$550,777","0.46%","$178,108","","$178,108","$973,108","$1,543,108"
"Charles Mitchell","S","ATL                  ATL","22","2012","2015","4","$2,201,672","$550,418","0.46%","$101,672","$101,672","$101,672","$971,672","$1,541,672"
"Jonathan Scott","LT","PIT                  PIT","28","2012","2012","1","$2,200,000","$2,200,000","1.82%","","","","$2,200,000","$2,200,000"
"Tom Compton","G","WAS                  WAS","22","2012","2015","4","$2,200,000","$550,000","0.46%","$101,000","$101,000","$101,000","",""
"Marvin McNutt","WR","PHI                  PHI","22","2012","2014","4","$2,198,892","$549,723","0.46%","$98,892","$98,892","$98,892","$728,823","$1,298,823"
"Nick Mondek","LT","HOU                  HOU","23","2012","2015","4","$2,197,000","$549,250","0.46%","$97,432","$97,432","$97,432","",""
"Jonte Green","CB","DET                  DET","22","2012","2015","4","$2,197,000","$549,250","0.46%","$97,000","$97,000","$97,000","$967,000","$1,537,000"
"Nate Ebner","FS","NE                  NE","23","2012","2015","4","$2,196,600","$549,150","0.46%","$96,600","$96,600","$96,600","$966,600","$1,536,600"
"Tommy Streeter","WR","BAL                  BAL","22","2012","2015","4","$2,194,052","$548,513","0.45%","$94,502","$94,502","$94,502","$484,502","$484,502"
"Jason Slowey","C","SF                  SF","22","2012","2015","4","$2,192,512","$548,128","0.45%","$92,512","$92,512","$92,512","",""
"Brandon Washington","RT","PHI                  PHI","23","2012","2015","4","$2,191,000","$547,750","0.45%","$91,000","$91,000","$91,000","",""
"Matt McCants","RT","NYG                  NYG","22","2012","2015","4","$2,188,232","$547,058","0.45%","$88,232","$88,232","$88,232","$390,000","$390,000"
"LaVon Brazill","WR","IND                  IND","22","2012","2015","4","$2,178,680","$544,670","0.45%","$78,680","$78,680","$78,680","$835,739","$1,405,739"
"Robert T. Griffin","G","NYJ                  NYJ","22","2012","2015","4","$2,178,680","$544,670","0.45%","$78,680","$78,680","$78,680","",""
"Billy Winn","DE","CLE                  CLE","22","2012","2015","4","$2,178,680","$544,670","0.45%","$78,680","$78,680","$78,680","$948,680","$1,518,680"
"Brad Nortman","P","CAR                  CAR","22","2012","2015","4","$2,178,680","$544,670","0.45%","$78,680","$78,680","$78,680","$948,680","$1,518,680"
"Terrance Ganaway","RB","NYJ                  NYJ","23","2012","2015","4","$2,178,000","$544,500","0.45%","$78,680","$78,680","$78,680","",""
"Allen Bradford","ILB","SEA                  SEA","23","2012","2015","4","$2,175,000","$543,750","0.45%","","","","$945,000","$1,515,000"
"Justin Anderson","RT","IND                  IND","20","2012","2015","4","$2,169,000","$542,250","0.45%","$69,000","$69,000","$69,000","$390,000","$390,000"
"Aaron Brown","LB","STL                  STL","23","2012","2015","4","$2,168,900","$542,225","0.45%","$68,900","$68,900","$68,900","",""
"Trevor Guyton","DE","MIN                  MIN","21","2012","2015","4","$2,167,788","$541,947","0.45%","$67,788","$67,788","$67,788","",""
"Audie Cole","ILB","MIN                  MIN","22","2012","2015","4","$2,167,500","$541,875","0.45%","$67,500","$67,500","$67,500","$937,500","$1,507,500"
"Scott Solomon","OLB","TEN                  TEN","23","2012","2015","4","$2,166,964","$541,741","0.45%","$66,964","$66,964","$66,964","$456,964","$456,964"
"Michael Smith","RB","TB                  TB","23","2012","2015","4","$2,165,148","$541,287","0.45%","$65,148","$65,148","$65,148","$758,148","$1,328,148"
"Richard Crawford","CB","WAS                  WAS","21","2012","2015","4","$2,163,732","$540,933","0.45%","$63,732","$63,732","$63,732","$756,732","$1,326,732"
"Tim Fugger","OLB","IND                  IND","22","2012","2015","4","$2,162,728","$540,682","0.45%","$62,728","$62,728","$62,728","$390,000","$390,000"
"Kheeston Randall","DT","MIA                  MIA","22","2012","2015","4","$2,162,448","$540,612","0.45%","$62,448","$62,448","$62,448","$932,448","$932,448"
"D.J. Campbell","S","CAR                  CAR","22","2012","2015","4","$2,162,248","$540,562","0.45%","$62,248","$62,248","$62,248","$755,248","$755,248"
"Jordan Bernstine","S","WAS                  WAS","22","2012","2015","4","$2,161,820","$540,455","0.45%","$61,820","$61,820","$61,820","$451,820","$451,820"
"Jerome Long","DE","KC                  KC","21","2012","2015","4","$2,161,000","$540,250","0.45%","$61,000","$61,000","$61,000","",""
"Greg McCoy","CB","CHI                  CHI","23","2012","2015","4","$2,160,500","$540,125","0.45%","$60,500","$60,500","$60,500","",""
"Nate Potter","LT","ARI                  ARI","23","2012","2015","4","$2,159,424","$539,856","0.45%","$59,424","$59,424","$59,424","$929,424","$1,499,424"
"Caleb McSurdy","ILB","DAL                  DAL","21","2012","2015","4","$2,159,400","$539,850","0.45%","$59,400","$59,400","$59,400","$449,400","$449,400"
"Travis Lewis","ILB","DET                  DET","23","2012","2015","4","$2,159,172","$539,793","0.45%","$59,172","$59,172","$59,172","$929,172","$1,507,350"
"Alfonzo Dennard","CB","NE                  NE","22","2012","2015","4","$2,157,848","$539,462","0.45%","$57,848","$57,848","$57,848","$927,848","$1,497,848"
"J.R. Sweezy","G","SEA                  SEA","22","2012","2015","4","$2,156,848","$539,212","0.45%","$56,848","$56,848","$56,848","$926,848","$1,756,552"
"David Molk","C","SD                  SD","23","2012","2015","4","$2,155,952","$538,988","0.45%","$55,952","$55,952","$55,952","$925,952","$1,495,952"
"Rishard Matthews","WR","MIA                  MIA","22","2012","2015","4","$2,153,612","$538,403","0.45%","$53,612","$53,612","$53,612","$923,612","$1,493,612"
"Jeris Pendleton","DT","JAX                  JAX","28","2012","2015","4","$2,150,884","$537,721","0.45%","$50,884","$50,884","$50,884","$440,884","$440,884"
"Bryce Brown","RB","PHI                  PHI","20","2012","2015","4","$2,150,880","$537,720","0.45%","$50,880","$50,880","$50,880","$920,880","$1,490,880"
"Josh Chapman","DT","IND                  IND","22","2012","2015","4","$2,150,512","$537,628","0.45%","$215,512","","$215,512","$1,010,512","$1,505,512"
"Nathan Stupar","OLB","OAK                  OAK","23","2012","2015","4","$2,150,352","$537,588","0.45%","$50,352","$50,352","$50,352","",""
"Toney Clemons","WR","PIT                  PIT","23","2012","2015","4","$2,149,824","$537,456","0.45%","$49,824","$49,824","$49,824","",""
"Greg Scruggs","DE","SEA                  SEA","21","2012","2015","4","$2,149,432","$537,358","0.45%","$49,432","$49,432","$49,432","$919,432","$1,489,432"
"Drake Dunsmore","TE","TB                  TB","23","2012","2015","4","$2,149,000","$537,250","0.45%","$49,000","$49,000","$49,000","",""
"Jeremy Ebert","WR","NE                  NE","22","2012","2015","4","$2,148,200","$537,050","0.45%","$48,200","$48,200","$48,200","",""
"Deangelo Tyson","DE","BAL                  BAL","22","2012","2015","4","$2,147,592","$536,898","0.45%","$47,592","$47,592","$47,592","$917,592","$1,487,592"
"Junior Hemingway","WR","KC                  KC","23","2012","2015","4","$2,147,000","$536,750","0.45%","$47,000","$47,000","$47,000","",""
"Jordan White","WR","NYJ                  NYJ","23","2012","2015","4","$2,145,896","$536,474","0.44%","$45,896","$45,896","$45,896","",""
"Daryl Richardson","RB","STL                  STL","21","2012","2015","4","$2,145,896","$536,474","0.44%","$45,896","$45,896","$45,896","$915,896","$1,485,896"
"Chandler Harnish","QB","IND                  IND","23","2012","2015","4","$2,145,896","$536,474","0.44%","$45,896","$45,896","$45,896","",""
"Travian Robertson","DT","ATL                  ATL","23","2012","2015","4","$2,145,896","$536,474","0.44%","$45,896","$45,896","$45,896","$915,896","$1,485,896"
"Edwin Baker","RB","SD                  SD","20","2012","2015","4","$2,145,896","$536,474","0.44%","$45,896","$45,896","$45,896","$390,000","$390,000"
"Markus Kuhn","DT","NYG                  NYG","25","2012","2015","4","$2,145,896","$536,474","0.44%","$45,896","$45,896","$45,896","$915,896","$1,485,896"
"B.J. Coleman","QB","GB                  GB","23","2012","2015","4","$2,145,896","$536,474","0.44%","$45,896","$45,896","$45,896","",""
"John Potter","K","BUF                  BUF","21","2012","2015","4","$2,145,896","$536,474","0.44%","$45,896","$45,896","$45,896","$915,896","$915,896"
"Kelvin Beachum","RT","PIT                  PIT","22","2012","2015","4","$2,145,896","$536,474","0.44%","$45,896","$45,896","$45,896","$915,896","$1,783,583"
"Andrew Datko","LT","GB                  GB","21","2012","2015","4","$2,145,896","$536,474","0.44%","$45,896","$45,896","$45,896","",""
"Trevin Wade","CB","CLE                  CLE","22","2012","2015","4","$2,145,896","$536,474","0.44%","$45,896","$45,896","$45,896","$435,896","$435,896"
"Terrence Frederick","CB","PIT                  PIT","21","2012","2015","4","$2,145,896","$536,474","0.44%","$45,896","$45,896","$45,896","",""
"David Paulson","TE","PIT                  PIT","22","2012","2015","4","$2,145,896","$536,474","0.44%","$45,896","$45,896","$45,896","$915,896","$1,485,896"
"Brad Smelley","TE","CLE                  CLE","22","2012","2015","4","$2,145,890","$536,473","0.44%","$45,890","$45,890","$45,890","",""
"Josh Johnson","QB","SF                  SF","25","2012","2013","2","$2,115,000","$1,057,500","0.88%","$350,000","","$350,000","",""
"Emmanuel Acho","ILB","CLE                  CLE","21","2012","2015","4","$2,103,680","$525,920","0.44%","$78,680","$78,680","$78,680","$873,680","$1,368,680"
"Tank Carder","ILB","CLE                  CLE","22","2012","2015","4","$2,100,000","$525,000","0.44%","","","","$870,000","$1,440,000"
"Brandon Marshall","ILB","JAX                  JAX","22","2012","2015","4","$2,100,000","$525,000","0.44%","","","","$390,000","$390,000"
"Ryan Cook","C","DAL                  DAL","28","2012","2013","2","$2,100,000","$1,050,000","0.87%","$300,000","","$300,000","$2,100,000","$2,100,000"
"Manny Lawson","OLB","CIN                  CIN","27","2012","2012","1","$2,100,000","$2,100,000","1.74%","","","","$2,100,000","$2,100,000"
"Antonio Allen","CB","NYJ                  NYJ","23","2012","2015","4","$2,100,000","$525,000","0.44%","$45,896","$45,896","$45,896","$783,794","$1,353,794"
"Cam Johnson","OLB","SF                  SF","21","2012","2015","4","$2,087,148","$521,787","0.43%","$47,148","$47,148","$47,148","",""
"Chris Pressley","FB","CIN                  CIN","25","2012","2013","2","$2,015,000","$1,007,500","0.84%","","","","$2,015,000","$2,015,000"
"Gary Gibson","DT","TB                  TB","29","2012","2013","2","$2,000,000","$1,000,000","0.83%","","","","$2,000,000","$2,000,000"
"Jerome Simpson","WR","MIN                  MIN","25","2012","2012","1","$2,000,000","$2,000,000","1.66%","","","","$1,858,823","$1,858,823"
"Brandon McKinney","DT","IND                  IND","28","2012","2013","2","$2,000,000","$1,000,000","0.83%","$300,000","","$300,000","",""
"Jeff Faine","C","CIN                  CIN","30","2012","2012","1","$2,000,000","$2,000,000","1.66%","$100,000","","","$1,868,750","$1,868,750"
"Erin Henderson","ILB","MIN                  MIN","25","2012","2012","1","$2,000,000","$2,000,000","1.66%","","","","$1,450,000","$1,450,000"
"Khalif Barnes","LT","OAK                  OAK","29","2012","2012","1","$2,000,000","$2,000,000","1.66%","","","","$2,000,000","$2,000,000"
"Reggie Walker","ILB","ARI                  ARI","25","2012","2013","2","$2,000,000","$1,000,000","0.83%","$335,000","","$335,000","$2,000,000","$2,000,000"
"Vince Young","QB","BUF                  BUF","28","2012","2012","1","$1,987,500","$1,987,500","1.65%","$350,000","","","$1,250,000","$1,250,000"
"Danny Amendola","WR","STL                  STL","26","2012","2012","1","$1,972,000","$1,972,000","1.64%","","","","$1,972,000","$1,972,000"
"Marcel Reece","FB","OAK                  OAK","26","2012","2013","2","$1,963,000","$981,500","0.81%","","","","$1,963,000","$1,963,000"
"Desmond Bryant","DE","OAK                  OAK","26","2012","2012","1","$1,927,000","$1,927,000","1.60%","","","","$1,927,000","$1,927,000"
"Cary Williams","CB","BAL                  BAL","27","2012","2012","1","$1,927,000","$1,927,000","1.60%","","","","$1,927,000","$1,927,000"
"Dannell Ellerbe","OLB","BAL                  BAL","26","2012","2012","1","$1,927,000","$1,927,000","1.60%","","","","$1,927,000","$1,927,000"
"LaRod Stephens-Howling","RB","ARI                  ARI","24","2012","2012","1","$1,927,000","$1,927,000","1.60%","","","","$1,927,000","$1,927,000"
"DeAndre Levy","OLB","DET                  DET","24","2012","2012","1","$1,927,000","$1,927,000","1.60%","","","","$1,927,000","$1,927,000"
"Brian Hoyer","QB","NE                  NE","26","2012","2012","1","$1,927,000","$1,927,000","1.60%","","","","",""
"Jovan Belcher","LB","KC                  KC","24","2012","2012","1","$1,927,000","$1,927,000","1.60%","","","","",""
"Antonio Dixon","DT","PHI                  PHI","26","2012","2012","1","$1,927,000","$1,927,000","1.60%","","","","$1,927,000","$1,927,000"
"Lydon Murtha","T","MIA                  MIA","26","2012","2012","1","$1,927,000","$1,927,000","1.60%","","","","",""
"Hebron Fangupo","DT","PIT                  PIT","26","2012","2015","4","$1,875,000","$468,750","0.39%","","","","$795,000","$1,290,000"
"Sean McGrath","TE","SEA                  SEA","24","2012","2015","4","$1,875,000","$468,750","0.39%","","","","$795,000","$1,290,000"
"Blake Costanzo","OLB","CHI                  CHI","27","2012","2013","2","$1,865,000","$932,500","0.77%","$400,000","","$400,000","$1,940,000","$1,940,000"
"Patrick Mannelly","LS","CHI                  CHI","36","2012","2013","2","$1,865,000","$932,500","0.77%","$100,000","","$100,000","$1,915,000","$1,915,000"
"Andre Caldwell","WR","DEN                  DEN","26","2012","2013","2","$1,800,000","$900,000","0.75%","$200,000","","$200,000","$1,800,000","$1,800,000"
"Robert Gallery","T","NE                  NE","31","2012","2012","1","$1,800,000","$1,800,000","1.49%","$400,000","$400,000","$400,000","$1,800,000","$1,800,000"
"Matt Kopa","G","PHI                  PHI","24","2012","2014","3","$1,765,000","$588,333","0.49%","$12,500","","$100,000","",""
"Michael Person","G","SEA                  SEA","23","2012","2014","3","$1,705,900","$568,633","0.47%","","","","$1,060,900","$1,705,900"
"Spencer Larsen","RB","NE                  NE","27","2012","2013","2","$1,700,000","$850,000","0.70%","$250,000","","$250,000","$1,700,000","$1,700,000"
"Ron Bartell","CB","DET                  DET","29","2012","2013","2","$1,700,000","$850,000","0.70%","","","","",""
"Robert Malone","P","NYJ                  NYJ","23","2012","2014","3","$1,670,000","$556,667","0.46%","","","","",""
"Armond Smith","RB","CAR                  CAR","25","2012","2014","3","$1,665,000","$555,000","0.46%","","","","$1,020,000","$1,020,000"
"Vic So'oto","OLB","WAS                  WAS","24","2012","2014","3","$1,665,000","$555,000","0.46%","","","","$465,000","$465,000"
"Lazarius Levingston","DT","TB                  TB","24","2012","2014","3","$1,665,000","$555,000","0.46%","","","","",""
"DuJuan Harris","RB","GB                  GB","23","2012","2014","3","$1,665,000","$555,000","0.46%","","","","$1,020,000","$1,706,713"
"Frank Kearse","DE","CAR                  CAR","23","2012","2014","3","$1,665,000","$555,000","0.46%","","","","$465,000","$465,000"
"T.J. Heath","CB","BUF                  BUF","24","2012","2014","3","$1,665,000","$555,000","0.46%","","","","$465,000","$465,000"
"Mario Addison","DE","CAR                  CAR","24","2012","2014","3","$1,665,000","$555,000","0.46%","","","","$555,000","$1,200,000"
"Crezdon Butler","CB","BUF                  BUF","24","2012","2014","3","$1,665,000","$555,000","0.46%","","","","$465,000","$465,000"
"Greg Salas","WR","PHI                  PHI","23","2012","2014","3","$1,665,000","$555,000","0.46%","","","","$465,000","$465,000"
"Weslye Saunders","WR","IND                  IND","22","2012","2014","3","$1,665,000","$555,000","0.46%","","","","$758,823","$1,403,823"
"Adrian Moten","LB","PHI                  PHI","23","2012","2014","3","$1,665,000","$555,000","0.46%","","","","",""
"Mat McBriar","P","PHI                  PHI","32","2012","2013","2","$1,665,000","$832,500","0.69%","","","","$1,665,000","$1,665,000"
"Craig Steltz","S","CHI                  CHI","25","2012","2013","2","$1,640,000","$820,000","0.68%","$125,000","","$125,000","$1,640,000","$1,640,000"
"Marcus Easley","WR","BUF                  BUF","24","2012","2014","3","$1,600,000","$533,333","0.44%","","","","$870,000","$1,600,000"
"Oniel Cousins","G","CLE                  CLE","27","2012","2013","2","$1,600,000","$800,000","0.66%","$100,000","","$100,000","$1,575,000","$1,575,000"
"Leroy Hill","LB","SEA                  SEA","29","2012","2012","1","$1,600,000","$1,600,000","1.33%","$200,000","","","$1,600,000","$1,600,000"
"Brandon Jacobs","RB","SF                  SF","29","2012","2012","1","$1,600,000","$1,600,000","1.33%","$150,000","$150,000","$150,000","$1,432,000","$1,432,000"
"Jamon Meredith","RT","TB                  TB","25","2012","2013","2","$1,600,000","$800,000","0.66%","","","","$1,600,000","$1,600,000"
"Preston Parker","WR","TB                  TB","24","2012","2013","2","$1,590,000","$795,000","0.66%","$50,000","","$50,000","$540,000","$540,000"
"Winston Justice","LT","IND                  IND","27","2012","2012","1","$1,500,000","$1,500,000","1.24%","","","","",""
"Ty Warren","DT","DEN                  DEN","30","2012","2012","1","$1,500,000","$1,500,000","1.24%","$250,000","","","$1,500,000","$1,500,000"
"Brady Quinn","QB","KC                  KC","27","2012","2012","1","$1,500,000","$1,500,000","1.24%","","","","$1,500,000","$1,500,000"
"Artis Hicks","G","MIA                  MIA","33","2012","2012","1","$1,500,000","$1,500,000","1.24%","$100,000","$100,000","$100,000","$1,350,000","$1,350,000"
"Lee Evans","WR","JAX                  JAX","30","2012","2012","1","$1,496,875","$1,496,875","1.24%","$250,000","","","",""
"Justin Medlock","K","CAR                  CAR","28","2012","2014","3","$1,490,000","$496,667","0.41%","$50,000","","$50,000","",""
"Toben Opurum","DE","HOU                  HOU","21","2012","2014","3","$1,485,000","$495,000","0.41%","","","","$443,823","$953,823"
"Rico Wallace","WR","CAR                  CAR","21","2012","2014","3","$1,477,500","$492,500","0.41%","$7,500","","$7,500","",""
"Beau Brinkley","LS","TEN                  TEN","21","2012","2014","3","$1,460,000","$486,667","0.40%","$20,000","","$20,000","$890,000","$1,460,000"
"Jerrell Freeman","ILB","IND                  IND","25","2012","2014","3","$1,460,000","$486,667","0.40%","$20,000","","$20,000","$875,000","$1,445,000"
"Kellen Moore","QB","DET                  DET","22","2012","2014","3","$1,460,000","$486,667","0.40%","$20,000","","$20,000","$890,000","$1,460,000"
"Jeremiah Warren","C","NE                  NE","24","2012","2014","3","$1,458,000","$486,000","0.40%","$16,000","","$28,000","",""
