contractRowId,playerName,playerKey,playerId,pfrId,ageAtSigning,yearsExpAtSigning,prevSignedTeam,.pred_1,.pred_2,.pred_3,.pred_4,.pred_5,predictedTerm,expectedTerm
5480,DeAndre Hopkins,deandre hopkins,00-0030564,HopkDe00,33,13,BAL,0.9415070690479145,0.029970342589070217,0.017200395161713008,0.009027183843189061,0.0022950093581133,1,1.1006327218745167
5481,Deebo Samuel,deebo samuel,NA,NA,30,NA,WAS,0.8342920338576858,0.02887709492741392,0.1314028284633431,0.004583357608650633,8.446851429065822e-4,1,1.3088115652516783
5482,Demetric Felton,demetric felton,NA,NA,27,NA,WAS,0.7766843628560747,0.07449071365154994,0.14152313667551003,0.005704890192753855,0.0015968966241116664,1,1.3810392440772785
5483,Deon Cain,deon cain,00-0034406,CainDe00,29,8,BUF,0.9207512458458638,0.05615829033864761,0.01634660305558372,0.005351326889452784,0.001392533870452135,1,1.110475612599982
5484,Dez Fitzpatrick,dez fitzpatrick,00-0036627,FitzDe00,28,5,LAC,0.9224774723311548,0.05751594837944788,0.014594825207910273,0.004125918980153135,0.0012858351013339047,1,1.1042266961410634
5485,Diontae Johnson,diontae johnson,00-0035216,JohnDi01,29,7,CLE,0.9290208679509965,0.05004144000449031,0.015307718321183163,0.004479604030973203,0.0011503696923568364,1,1.0986971675092037
5486,DJ Chark,dj chark,00-0034777,CharDJ00,29,8,ATL,0.9322835277978938,0.05304683564107162,0.010843026731941081,0.0031245133771655863,7.020964519279637e-4,1,1.0869148150441623
5487,DJ Montgomery,dj montgomery,NA,NA,29,NA,IND,0.8148054808133897,0.06177476899960794,0.11736441561192731,0.0047310363473496595,0.001324298227725455,1,1.3159939021764133
5488,Donovan Peoples-Jones,donovan peoples jones,00-0036233,PeopDo00,27,6,NO,0.8723198970189807,0.09870011743480524,0.020863504891337706,0.006341410951731784,0.0017750697031447946,1,1.1665516388852555
5489,Dontavian Jackson,dontavian jackson,NA,NA,28,NA,MIN,0.774117731332831,0.07534048832280797,0.1431446796696638,0.005779358964085674,0.0016177417106117663,1,1.3854388913968398
5490,Dontay Demus Jr.,dontay demus jr,00-0038447,DemuDo00,25,3,BAL,0.8513877738319513,0.10958763631091947,0.02753727282327789,0.009132430402905522,0.0023548866309457536,1,1.201479019689975
5491,Easop Winston,easop winston,00-0036080,WinsEa00,29,5,NYJ,0.9250895110912897,0.055568761146631014,0.013912406259358558,0.004241931977887598,0.0011873895248332782,1,1.100868927698344
5492,Ed Lee,ed lee,NA,NA,27,NA,NE,0.7482066777648744,0.0838918539872619,0.15965137275133173,0.006445804303507996,0.0018042911930242803,1,1.4297491771725466
5493,Elijah Moore,elijah moore,00-0036980,MoorEl00,25,5,BUF,0.9171405534730462,0.04563493439058228,0.026644653831174904,0.008997151579209092,0.001582706725987545,1,1.1322465236945094
5494,Equanimeous St. Brown,equanimeous st brown,00-0034279,St.BEq00,29,8,SF,0.9526604397174544,0.035246447229546736,0.00890032289536398,0.002446473659761618,7.463164978730924e-4,1,1.0633717799910518
5495,Erik Ezukanma,erik ezukanma,00-0038092,EzukEr00,26,4,MIA,0.8366563748456788,0.14137282446842464,0.01568469136562876,0.0053251739153123,9.609354049555191e-4,1,1.1925614705654413
5496,Gabriel Davis,gabriel davis,NA,NA,27,NA,BUF,0.8209718343604832,0.03962448893731234,0.13126066666058914,0.006511358822863539,0.00163165121875176,1,1.3282065036020883
5497,Garett Maag,garett maag,00-0039043,NA,26,3,MIN,0.8184028026847431,0.09627443749254308,0.07585493588704305,0.00739721622556431,0.0020706077101066054,1,1.2784583887837486
5498,Gavin Holmes,gavin holmes,00-0038962,NA,27,3,TEN,0.7956578178488475,0.12165556957561272,0.07351130822147413,0.007168670510091771,0.0020066338439738538,1,1.2982107329247317
5499,Grant DuBose,grant dubose,00-0038507,DuboGr00,24,3,BUF,0.8149534644251413,0.16143800814253392,0.017044562833449437,0.005460878728550628,0.001103085870324887,1,1.2163221134763842
5500,Hunter Renfrow,hunter renfrow,00-0034983,RenfHu00,30,7,CAR,0.9371286211060434,0.05083594687485228,0.00843364968196954,0.0028289574979276752,7.72824839206978e-4,1,1.0792814180894021
5501,Jacob Harris,jacob harris,00-0036918,HarrJa03,28,5,TB,0.9183312474478877,0.056956954945583324,0.017840795390500715,0.005368317939120179,0.0015026842769082184,1,1.1147542366515784
5502,Jadakis Bonds,jadakis bonds,00-0039022,NA,26,3,GB,0.8170497501117672,0.09699176340553577,0.07642011925821973,0.007452331737228746,0.002086035487248559,1,1.2805331390826555
5503,Jadon Haselwood,jadon haselwood,00-0038483,NA,25,3,PHI,0.7960135606766128,0.10814192473285675,0.08520961782975138,0.008309050887569218,0.00232584587320975,1,1.312791696547906
5504,Jadon Janke,jadon janke,00-0039604,NA,26,2,GB,0.8770386217171873,0.09119244262595505,0.022829998939473906,0.006983996341123185,0.0019549403762606377,1,1.165624191033315
5505,Jaelen Gill,jaelen gill,00-0039659,GillJa01,26,2,CLE,0.8649570491698376,0.10011047167161903,0.025103405123696243,0.007679461133504008,0.0021496129013430804,1,1.1819541169248957
5506,Jalen Cropper,jalen cropper,00-0038740,MoreJa01,24,3,DAL,0.9044133305471586,0.07131249030475571,0.017460323345475953,0.00593065831633057,8.831974862792757e-4,1,1.1275579018898165
5507,Jalen Moreno-Cropper,jalen moreno cropper,NA,NA,25,NA,DAL,0.6984063435324125,0.0582056297338756,0.23068886422325358,0.010352188056258935,0.002346974454199521,1,1.5600278201659579
5508,Jalen Reagor,jalen reagor,00-0036387,ReagJa00,27,6,LAC,0.9144047337985456,0.06556253201800098,0.014340369634507348,0.004711328007052603,9.810365418933516e-4,1,1.1123014014757469
5509,Jalen Sample,jalen sample,NA,NA,27,NA,WAS,0.7507320850454464,0.08304991945931331,0.1580506975520732,0.00638111452797452,0.0017861834151926999,1,1.4254393918081543
5510,Jamal Agnew,jamal agnew,00-0033572,AgneJa00,30,9,ATL,0.9018276836331661,0.08373568909017551,0.01073105915812736,0.0030858054690616524,6.197626494693623e-4,1,1.1169342744114927
5511,James Proche,james proche,00-0036133,ProcJa00,29,6,TEN,0.9542108747300723,0.03825880863042795,0.005470000252332988,0.001737170815549767,3.2314557161705805e-4,1,1.0557029038682115
5512,Jauan Jennings,jauan jennings,00-0036259,JennJa00,28,6,SF,0.7140196647758735,0.10082629366263793,0.09971240763270309,0.061998123149808605,0.023443510778976877,1,1.5800195214933774
5513,Jerome Kapp,jerome kapp,00-0039033,NA,NA,3,NYJ,0.8488846911180619,0.08011434963868916,0.06312235120507055,0.006155560941020768,0.0017230470971580042,1,1.2317179232605249
5514,Jesse Matthews,jesse matthews,00-0038726,MattJe00,26,3,ATL,0.8508415601169064,0.11060828213341015,0.027708026472813035,0.008470963332851807,0.0023711679440187278,1,1.2009218968536666
5515,John Hall,john hall,00-0038759,NA,28,3,SEA,0.853408791001054,0.07560260428837426,0.06311164712619476,0.006154271440526893,0.001722686143850248,1,1.2271794574377455
5516,Johnny Johnson,johnny johnson,NA,NA,26,NA,HOU,0.7492974887992979,0.0836560124716997,0.15883296096102975,0.006417241729393149,0.0017962960385797878,1,1.427758843736258
5517,Johnny King,johnny king,00-0038434,NA,26,3,IND,0.8205318847803325,0.09521758030735011,0.07490185609148577,0.007304128079579211,0.0020445507412525455,1,1.2751118796940695
5518,Jordan Byrd,jordan byrd,NA,NA,26,NA,PIT,0.7240735528163477,0.09193072202663957,0.17495507103223795,0.007063468209367334,0.0019771859154074077,1,1.4709400123808472
5519,Jordan Matthews,jordan matthews,00-0031299,NA,33,12,CAR,0.9792531712018838,0.016156797090557763,0.0033592148718944773,0.0010140598293982698,2.1675700626561586e-4,1,1.026784434347604
5520,Jose Barbon,jose barbon,00-0038730,NA,26,3,DAL,0.8360555606628576,0.06642081552361956,0.08670204849383473,0.00845490295181446,0.002366672367873711,1,1.2746563108382272
5521,Joseph Ngata,joseph ngata,00-0038484,NgatJo01,25,3,PHI,0.845376851966729,0.1145855270379232,0.028783764806957997,0.008792644240381661,0.00246121194800816,1,1.2083758371650168
5522,Josh Reynolds,josh reynolds,00-0033943,ReynJo00,31,9,NYJ,0.9867887810552121,0.009365900793195124,0.0025194151935003296,0.0010532551095560198,2.7264784853629466e-4,1,1.0186550879030087
5523,Josh Vann,josh vann,00-0038780,NA,26,3,CAR,0.8265980151449807,0.09192818197846957,0.07243339854527668,0.00706327304556242,0.0019771312857106587,1,1.2658933233485528
5524,JuJu Smith-Schuster,juju smith schuster,00-0033857,SmitJu00,29,9,KC,0.9449232872370502,0.030220359525889626,0.015628467118287002,0.007539390315093573,0.0016884958036794144,1,1.0908494479224617
5525,Julian Hicks,julian hicks,00-0039329,HickJu01,26,2,GB,0.8717378345487123,0.09508371819496478,0.023842911322455123,0.00729385953451947,0.0020416763993482494,1,1.1728178250408263
5526,Justin Marshall,justin marshall,00-0038929,NA,NA,3,ATL,0.7962710308602093,0.10808703008509365,0.08502970835421668,0.008291341881767115,0.0023208888187132982,1,1.3123040277136817
5527,Justyn Ross,justyn ross,00-0037216,RossJu00,26,4,KC,0.9055754911085324,0.08345674397938296,0.007928990641748176,0.0024696953270778995,5.690789432586632e-4,1,1.1090001270171477
5528,Juwann Winfree,juwann winfree,00-0035593,WinfJu00,29,7,HOU,0.9176172431066058,0.0586424819097709,0.017094275700724117,0.005192523019500991,0.00145347626339861,1,1.114222507423317
5529,K.J. Hamler,k j hamler,NA,NA,26,NA,BUF,0.7460650239791047,0.08465418955655828,0.16098274748745262,0.006483262571974118,0.0018147764049104961,1,1.433328577867028
5530,K.J. Osborn,k j osborn,00-0036345,OsboKJ00,28,6,WAS,0.9255610397913605,0.05794952709083021,0.01153248210574596,0.004125046363703177,8.3190464836008e-4,1,1.096717248986872
5531,Kade Warner,kade warner,00-0038829,NA,27,3,TB,0.8259476611441002,0.09227373312129336,0.07270421920134663,0.007089823359301272,0.001984563173958487,1,1.2668898942977243
5532,Kaden Davis,kaden davis,00-0037380,DaviKa02,27,4,CLE,0.9590076016911373,0.03511928125085787,0.003924198285066844,0.0017288827703725816,2.2003600256552638e-4,1,1.0490344701423715
5533,Kawaan Baker,kawaan baker,00-0036939,BakeKa00,27,5,LV,0.8898183908803025,0.08106289814888502,0.020936490950700513,0.006392773155178251,0.001789446864933952,1,1.1492719869755568
5534,Kazmeir Allen,kazmeir allen,00-0038830,AlleKa00,26,3,WAS,0.8380130970375173,0.12000323705940855,0.03018230357076187,0.009220411102010885,0.0025809512303014803,1,1.2183528824281709
5535,Kearis Jackson,kearis jackson,00-0038969,JackKe02,26,3,HOU,0.8632961890254448,0.10138703575948019,0.02538402433908899,0.007760463908449926,0.002172286967536171,1,1.1841256240331528
5536,Keenan Allen,keenan allen,00-0030279,AlleKe00,33,13,LAC,0.8212241805187129,0.03972438383918072,0.07658268412043291,0.043607364869976156,0.018861386651697336,1,1.3991573932967645
5537,Keith Kirkwood,keith kirkwood,00-0034317,KirkKe00,31,8,BAL,0.9379715018030264,0.046052602356738345,0.011505513354387405,0.00349271237862857,9.776701072194748e-4,1,1.0834524466302768
5538,Kelvin Harmon,kelvin harmon,00-0035297,HarmKe00,29,7,DAL,0.9391300956580378,0.036624390394125454,0.017251341021606685,0.005523649272300671,0.0014705236539293747,1,1.0935801148699582
5539,Keytaon Thompson,keytaon thompson,NA,NA,NA,NA,DET,0.7240758138777956,0.0919305500339761,0.1749529988775617,0.00706345499436495,0.0019771822163015557,1,1.4709356416374004
5540,Kody Case,kody case,00-0038532,NA,27,3,IND,0.8127844851309312,0.09925300968498008,0.07820176240274963,0.007626073886276336,0.00213466889506286,1,1.2870734317295598
5541,Kristian Wilkerson,kristian wilkerson,00-0036183,WilkKr00,29,6,BUF,0.9540654080877959,0.035750872917323345,0.007513297076167228,0.0019946982513765078,6.757236673368539e-4,1,1.0594644564931346
5542,Kyle Philips,kyle philips,00-0037273,PhilKy01,26,4,LV,0.875087964698815,0.08869812302621467,0.02605004948681783,0.007941031776865549,0.002222831011286951,1,1.173512641375595
5543,Lance McCutcheon,lance mccutcheon,00-0037055,McCuLa01,27,4,PIT,0.888668554280717,0.08234832517478038,0.020911108804021084,0.0063066673636242585,0.0017653443768573746,1,1.150151922381125
5544,Laviska Shenault,laviska shenault,NA,NA,27,NA,BUF,0.7652053323720615,0.07812802722042819,0.14899585281732647,0.005993190706809087,0.001677596883375065,1,1.400809692509009
5545,Lideatrick Griffin,lideatrick griffin,00-0039541,GrifLi00,25,2,GB,0.8424561686833626,0.1161451606423572,0.02942362294783902,0.009484388664512986,0.0024906590619281992,1,1.213408208779287
5546,Louis Rees-Zammit,louis rees zammit,NA,NA,25,NA,JAX,0.7252372865877639,0.09168457415877561,0.17407633902005376,0.007033111641944143,0.0019686885914625427,1,1.4688113414905657
5547,Mac Hippenhammer,mac hippenhammer,00-0038887,NA,27,3,CIN,0.8239189185690423,0.09749490232474806,0.06899833217739584,0.007490990258367323,0.002096856670446398,1,1.2663519641364274
5548,Malachi Carter,malachi carter,00-0038886,NA,26,3,CIN,0.8195039153650924,0.09993945969930808,0.07072837526410787,0.007678817057945548,0.002149432613546081,1,1.2730303918555448
5549,Malik Flowers,malik flowers,00-0038904,FlowMa01,26,3,NO,0.7842579319627493,0.1310683315335399,0.07527796472098025,0.007340921837493844,0.0020548499452366794,1,1.3118664262689288
5550,Malik Heath,malik heath,00-0038465,HeatMa00,25,3,GB,0.9001753565973084,0.07314552413447006,0.016559835395118464,0.0087548366011444,0.0013644472719588053,1,1.1379874938159755
5551,Malik Knowles,malik knowles,00-0038806,KnowMa00,25,3,SF,0.8566179696589704,0.10628009711749059,0.026667111315745506,0.008152732291143354,0.0022820896166501755,1,1.1932008750890124
5552,Malik Taylor,malik taylor,00-0035480,TaylMa01,30,7,DET,0.9235542046649564,0.056724455459027136,0.014197093860207812,0.004316096553949462,0.0012081494618592869,1,1.1028995306887284
5553,Marquez Callaway,marquez callaway,00-0036219,CallMa01,27,6,LV,0.901368303771057,0.0790437748250135,0.0140500124328403,0.004196418411735179,0.0013414905593539534,1,1.1250990171633153
5554,Marquez Valdes-Scantling,marquez valdes scantling,00-0034272,ValdMa00,31,8,PIT,0.9718937034780092,0.020016395802061663,0.005412244903660383,0.0021552114699720545,5.22444346296677e-4,1,1.0393962974044852
5555,Mathew Sexton,mathew sexton,00-0036471,SextMa00,28,3,MIA,0.8814830732483796,0.08791569039806904,0.021997495508364554,0.006722107615540098,0.0018816332296467148,1,1.1596035371800053
5556,Michael Gallup,michael gallup,00-0034764,GallMi00,30,8,WAS,0.9327867694434335,0.04555091989626644,0.015351099794143152,0.005008014491323432,0.0013031963748333319,1,1.0964899484578563
5557,Mike Strachan,mike strachan,00-0036482,StraMi03,28,5,WAS,0.9126014714161748,0.0632205862752168,0.017399250310954777,0.005296195913004642,0.0014824960846491837,1,1.1198376589747372
5558,Mike Williams,mike williams,00-0033536,WillMi07,31,9,LAC,0.9573324130050198,0.02653992802774062,0.010904058630778408,0.00402598124971041,0.0011976190867509814,1,1.0652164653854328
5559,Mike Woods,mike woods,00-0037300,WoodMi00,26,4,CLE,0.9061467901281147,0.07232254933742457,0.01628791645905881,0.004432235931023914,8.105081443780075e-4,1,1.121437122626126
5560,Miles Boykin,miles boykin,00-0035703,BoykMi00,29,7,CHI,0.9283749120546584,0.0493972578780656,0.016224696953794845,0.0046235945874834915,0.0013795385259977755,1,1.101235589652097
5561,Montrell Washington,montrell washington,00-0037272,WashMo00,27,4,NYG,0.9449940174052316,0.046457346150339106,0.006140575864270115,0.001880727187859208,5.273333922998544e-4,1,1.0664900130116561
5562,Nick Williams,nick williams,00-0039045,NA,NA,3,DEN,0.8351916679133212,0.08777409768769576,0.0684861451221683,0.00667862701352029,0.0018694622632943797,1,1.2522601180257706
5563,Noah Brown,noah brown,00-0033591,BrowNo00,30,9,WAS,0.9618932763691681,0.027876210575645412,0.00656411044537491,0.0030652822293342342,6.011203804773192e-4,1,1.0526047596763073
5564,Oliver Martin,oliver martin,00-0038672,NA,27,3,JAX,0.8254271478226708,0.09255029989433895,0.07292096761093214,0.0071110732806127655,0.001990511391445313,1,1.2676875005238228
5565,Pokey Wilson,pokey wilson,NA,NA,24,NA,NYJ,0.7481990156970666,0.08402255798055784,0.159528900281812,0.006445359387235876,0.0018041666533278173,1,1.429633103319201
5566,Quintez Cephus,quintez cephus,00-0036277,CephQu00,27,6,HOU,0.8965546351494357,0.07277912667140506,0.0218037978306865,0.007005815059673878,0.001856625288799021,1,1.1448306686669958
5567,Racey McMath,racey mcmath,00-0036652,McMaRa00,26,5,DAL,0.9096774704982161,0.054214501496655444,0.025528569270921897,0.008402809384429905,0.0021766493497766344,1,1.1391866655908955
5568,Rakim Jarrett,rakim jarrett,00-0038821,JarrRa00,25,3,TB,0.8834126229295989,0.08916037604360112,0.019240549094319853,0.0063926891942903035,0.0017937627381900084,1,1.153994592767872
5569,Ray-Ray McCloud,ray ray mccloud,00-0034407,McClRa00,29,8,ATL,0.9536389525093173,0.031094604661714473,0.010906265921859113,0.0035259874664694494,8.341894406398057e-4,1,1.0668218566674004
5570,River Cracraft,river cracraft,00-0034054,CracRi00,31,9,WAS,0.9685442610287436,0.026642298261135136,0.0034611670458849684,0.0011226708578246174,2.2960280641174042e-4,1,1.037851056152026
5571,Robbie Chosen,robbie chosen,00-0032688,AndeRo04,32,10,WAS,0.9687195096622842,0.026680477376314193,0.0034415935018897253,0.0010597717800808178,9.864767943101642e-5,1,1.03713757043806
5572,Robert Woods,robert woods,00-0030431,WoodRo02,33,13,PIT,0.9544369926600137,0.03009971724326292,0.010927642836174306,0.0037011012263864812,8.34546034162515e-4,1,1.066396490731421
5573,Rondale Moore,rondale moore,00-0036936,MoorRo02,25,5,MIN,0.8623700923876825,0.0926274566433057,0.0329564375419018,0.009268068417148612,0.0027779450099612232,1,1.1974563170183998
5574,Russell Gage,russell gage,00-0034411,GageRu00,30,8,SF,0.8976450829160231,0.07957137019221269,0.016627528883876034,0.004691765356343625,0.001464252651544452,1,1.1327587346351735
5575,Sam James,sam james,NA,NA,NA,NA,LA,0.7240803386667676,0.09193020583431961,0.17494885213754038,0.00706342854789224,0.0019771748134801933,1,1.470926895006998
5576,Scotty Miller,scotty miller,NA,NA,28,NA,PIT,0.7941355793475553,0.06850942892051151,0.1306395070708145,0.005246811985021992,0.0014686726760968097,1,1.351403569721594
5577,Scotty Washington,scotty washington,00-0035769,NA,28,6,BAL,0.9103031305295964,0.06637634323492626,0.016824702192480206,0.005075191019156249,0.0014206330238409452,1,1.1209338527727193
5578,Sean Ryan,sean ryan,00-0038455,RyanSe01,27,3,BAL,0.876917594723344,0.09118266110937488,0.022932655874125577,0.0070059911832841696,0.001961097109871279,1,1.1659103348469635
5579,Seth Williams,seth williams,00-0036657,WillSe00,25,5,LV,0.8729935997021213,0.09171367141278457,0.024801087795567823,0.00837188621239654,0.0021197548771297622,1,1.1749105251496288
5580,Shae Wyatt,shae wyatt,NA,NA,NA,NA,SF,0.7240730995163795,0.09193075650744699,0.17495548646048598,0.007063470858689362,0.0019771866569980884,1,1.4709408886324793
5581,Shaq Davis,shaq davis,NA,NA,25,NA,PHI,0.7137493306818196,0.09545456166510935,0.1814241614629881,0.007322306888407989,0.002049639301674956,1,1.488468362463009
5582,Sterling Shepard,sterling shepard,00-0032385,ShepSt00,33,10,TB,0.9455399264471571,0.02839609223252702,0.01597162925659739,0.007971093050662117,0.002121259013056385,1,1.0927376659499337
5583,Steven Sims Jr.,steven sims jr,NA,NA,28,NA,SEA,0.8065890370564573,0.06219510652535935,0.12478827563107836,0.005021872524515795,0.0014057082625892378,1,1.3324601084114205
5584,Sy Barnett,sy barnett,NA,NA,NA,NA,NO,0.7002855083070059,0.12177132366770979,0.16919965824848546,0.006831309161299223,0.0019122006154996482,1,1.4883133701105768
5585,T.J. Luther,t j luther,00-0038502,LuthTJ00,25,3,CAR,0.8723155962579635,0.09468423351842917,0.02371895845667594,0.007251416031996402,0.0020297957349349974,1,1.1719955814675103
5586,Tarik Black,tarik black,00-0036491,BlacTa00,28,5,MIA,0.9037349340697832,0.07130135280133684,0.017917095157105625,0.005532802204267768,0.0015138157675067309,1,1.1297892127983786
5587,Tay Martin,tay martin,00-0037524,MartTa00,28,4,WAS,0.9812026577740454,0.014621051473647527,0.002944180660900734,8.914122143110944e-4,3.406978770952968e-4,1,1.0245464409467635
5588,Taye Barber,taye barber,00-0038814,NA,26,3,TB,0.7946193415339784,0.10888296571565326,0.08578992051259902,0.00836598853918806,0.0023417836985811244,1,1.3149279071527398
5589,Taylor Grimes,taylor grimes,00-0038789,NA,26,3,DEN,0.7979584068208178,0.10711275359409944,0.08439515360667971,0.00822997484573737,0.002303711132665614,1,1.3098078298753335
5590,Thayer Thomas,thayer thomas,00-0038810,ThomTh01,27,3,MIN,0.8654365635797749,0.09968773819718335,0.025072203355888542,0.007659476115237005,0.002144018751915994,1,1.1813866482623352
