contractRowId,playerName,playerKey,playerId,pfrId,ageAtSigning,yearsExpAtSigning,prevSignedTeam,termScenario,aavPercPrediction,impliedCap2026,aavPrediction,aavPredictionMillions
5456,Braxton Westfield,braxton westfield,NA,NA,NA,NA,IND,5,0.027778901159763336,301587301.5873016,8377763.8418333875,8.377763841833387
5457,Braydon Johnson,braydon johnson,NA,NA,NA,NA,BUF,1,0.004057937301695347,301587301.5873016,1223822.3608287554,1.2238223608287555
5457,Braydon Johnson,braydon johnson,NA,NA,NA,NA,BUF,2,0.00442181620746851,301587301.5873016,1333563.6181254236,1.3335636181254236
5457,Braydon Johnson,braydon johnson,NA,NA,NA,NA,BUF,3,0.005315057002007961,301587301.5873016,1602953.6990182742,1.6029536990182742
5457,Braydon Johnson,braydon johnson,NA,NA,NA,NA,BUF,4,0.014333624392747879,301587301.5873016,4322839.102574757,4.322839102574758
5457,Braydon Johnson,braydon johnson,NA,NA,NA,NA,BUF,5,0.027834445238113403,301587301.5873016,8394515.230542138,8.394515230542138
5458,Braylon Sanders,braylon sanders,00-0037355,SandBr00,27,4,WAS,1,0.0036321617662906647,301587301.5873016,1095413.866024169,1.095413866024169
5458,Braylon Sanders,braylon sanders,00-0037355,SandBr00,27,4,WAS,2,0.003996043931692839,301587301.5873016,1205156.1063835546,1.2051561063835547
5458,Braylon Sanders,braylon sanders,00-0037355,SandBr00,27,4,WAS,3,0.004889278206974268,301587301.5873016,1474544.2211509699,1.4745442211509698
5458,Braylon Sanders,braylon sanders,00-0037355,SandBr00,27,4,WAS,4,0.013907845132052898,301587301.5873016,4194429.484269922,4.1944294842699215
5458,Braylon Sanders,braylon sanders,00-0037355,SandBr00,27,4,WAS,5,0.027408668771386147,301587301.5873016,8266106.454862489,8.26610645486249
5459,Brian Cobbs,brian cobbs,00-0039011,NA,26,3,ARI,1,0.0034368711058050394,301587301.5873016,1036516.6827031072,1.0365166827031072
5459,Brian Cobbs,brian cobbs,00-0039011,NA,26,3,ARI,2,0.003656126093119383,301587301.5873016,1102641.202686798,1.102641202686798
5459,Brian Cobbs,brian cobbs,00-0039011,NA,26,3,ARI,3,0.004693986847996712,301587301.5873016,1415646.8271736116,1.4156468271736116
5459,Brian Cobbs,brian cobbs,00-0039011,NA,26,3,ARI,4,0.01371255237609148,301587301.5873016,4135531.6689799707,4.13553166897997
5459,Brian Cobbs,brian cobbs,00-0039011,NA,26,3,ARI,5,0.027213379740715027,301587301.5873016,8207209.763072787,8.207209763072786
5460,Bryan Thompson,bryan thompson,00-0038680,ThomBr05,26,3,BUF,1,0.0031509583350270987,301587301.5873016,950289.0216748393,0.9502890216748393
5460,Bryan Thompson,bryan thompson,00-0038680,ThomBr05,26,3,BUF,2,0.0033702137880027294,301587301.5873016,1016413.6820960613,1.0164136820960612
5460,Bryan Thompson,bryan thompson,00-0038680,ThomBr05,26,3,BUF,3,0.004408074542880058,301587301.5873016,1329419.3065828749,1.3294193065828748
5460,Bryan Thompson,bryan thompson,00-0038680,ThomBr05,26,3,BUF,4,0.013426639139652252,301587301.5873016,4049303.8675141716,4.049303867514172
5460,Bryan Thompson,bryan thompson,00-0038680,ThomBr05,26,3,BUF,5,0.026927463710308075,301587301.5873016,8120981.118981801,8.1209811189818
5461,Bryce Ford-Wheaton,bryce ford wheaton,00-0038477,FordBr00,26,3,NYG,1,0.003168631112203002,301587301.5873016,955618.9068548736,0.9556189068548736
5461,Bryce Ford-Wheaton,bryce ford wheaton,00-0038477,FordBr00,26,3,NYG,2,0.003334009787067771,301587301.5873016,1005495.015147423,1.0054950151474231
5461,Bryce Ford-Wheaton,bryce ford wheaton,00-0038477,FordBr00,26,3,NYG,3,0.004825783893465996,301587301.5873016,1455395.1424738718,1.4553951424738718
5461,Bryce Ford-Wheaton,bryce ford wheaton,00-0038477,FordBr00,26,3,NYG,4,0.013444311916828156,301587301.5873016,4054633.752694206,4.054633752694206
5461,Bryce Ford-Wheaton,bryce ford wheaton,00-0038477,FordBr00,26,3,NYG,5,0.026672497391700745,301587301.5873016,8044086.514957368,8.04408651495737
5462,C.J. Johnson,c j johnson,NA,NA,NA,NA,SEA,1,0.004216508474200964,301587301.5873016,1271645.4128542591,1.2716454128542591
5462,C.J. Johnson,c j johnson,NA,NA,NA,NA,SEA,2,0.004580387845635414,301587301.5873016,1381386.8105884583,1.3813868105884584
5462,C.J. Johnson,c j johnson,NA,NA,NA,NA,SEA,3,0.005473628640174866,301587301.5873016,1650776.8914813087,1.6507768914813088
5462,C.J. Johnson,c j johnson,NA,NA,NA,NA,SEA,4,0.014492196962237358,301587301.5873016,4370662.575912855,4.370662575912855
5462,C.J. Johnson,c j johnson,NA,NA,NA,NA,SEA,5,0.027993015944957733,301587301.5873016,8442338.14213011,8.44233814213011
5463,Cedrick Wilson,cedrick wilson,00-0020452,WilsCe00,47,25,MIA,1,0.004298165440559387,301587301.5873016,1296272.116994101,1.2962721169941012
5463,Cedrick Wilson,cedrick wilson,00-0020452,WilsCe00,47,25,MIA,2,0.0047697145491838455,301587301.5873016,1438485.3402300489,1.4384853402300488
5463,Cedrick Wilson,cedrick wilson,00-0020452,WilsCe00,47,25,MIA,3,0.0058191996067762375,301587301.5873016,1754996.706805532,1.754996706805532
5463,Cedrick Wilson,cedrick wilson,00-0020452,WilsCe00,47,25,MIA,4,0.014573854394257069,301587301.5873016,4395289.420490228,4.3952894204902275
5463,Cedrick Wilson,cedrick wilson,00-0020452,WilsCe00,47,25,MIA,5,0.02807466872036457,301587301.5873016,8466963.582332173,8.466963582332173
5464,Chase Cota,chase cota,00-0038651,CotaCh00,26,3,CLE,1,0.002530979923903942,301587301.5873016,763311.4056218239,0.7633114056218239
5464,Chase Cota,chase cota,00-0038651,CotaCh00,26,3,CLE,2,0.0027502349112182856,301587301.5873016,829435.9256055148,0.8294359256055148
5464,Chase Cota,chase cota,00-0038651,CotaCh00,26,3,CLE,3,0.0037880989257246256,301587301.5873016,1142442.533155046,1.1424425331550458
5464,Chase Cota,chase cota,00-0038651,CotaCh00,26,3,CLE,4,0.012806660495698452,301587301.5873016,3862326.1812423905,3.8623261812423904
5464,Chase Cota,chase cota,00-0038651,CotaCh00,26,3,CLE,5,0.026307491585612297,301587301.5873016,7934005.398835455,7.934005398835455
5465,Chris Coleman,chris coleman,00-0019038,ColeCh01,48,26,MIA,1,0.004547173622995615,301587301.5873016,1371369.8228082014,1.3713698228082014
5465,Chris Coleman,chris coleman,00-0019038,ColeCh01,48,26,MIA,2,0.005018720403313637,301587301.5873016,1513582.3438564937,1.5135823438564937
5465,Chris Coleman,chris coleman,00-0019038,ColeCh01,48,26,MIA,3,0.006068206857889891,301587301.5873016,1830094.1317445703,1.8300941317445703
5465,Chris Coleman,chris coleman,00-0019038,ColeCh01,48,26,MIA,4,0.014822862111032009,301587301.5873016,4470386.985866797,4.4703869858667975
5465,Chris Coleman,chris coleman,00-0019038,ColeCh01,48,26,MIA,5,0.02832368202507496,301587301.5873016,8542062.832959116,8.542062832959116
5466,Chris Moore,chris moore,00-0032398,MoorCh00,32,10,WAS,1,0.005954255349934101,301587301.5873016,1795727.8039483798,1.7957278039483797
5466,Chris Moore,chris moore,00-0032398,MoorCh00,32,10,WAS,2,0.006745162419974804,301587301.5873016,2034255.3330082744,2.0342553330082747
5466,Chris Moore,chris moore,00-0032398,MoorCh00,32,10,WAS,3,0.01097348053008318,301587301.5873016,3309462.3820885783,3.3094623820885785
5466,Chris Moore,chris moore,00-0032398,MoorCh00,32,10,WAS,4,0.016229946166276932,301587301.5873016,4894745.66919463,4.894745669194631
5466,Chris Moore,chris moore,00-0032398,MoorCh00,32,10,WAS,5,0.02886083722114563,301587301.5873016,8704062.019075667,8.704062019075668
5467,Cody Chrest,cody chrest,00-0038430,NA,NA,3,IND,1,0.0034368711058050394,301587301.5873016,1036516.6827031072,1.0365166827031072
5467,Cody Chrest,cody chrest,00-0038430,NA,NA,3,IND,2,0.003656126093119383,301587301.5873016,1102641.202686798,1.102641202686798
5467,Cody Chrest,cody chrest,00-0038430,NA,NA,3,IND,3,0.004693986847996712,301587301.5873016,1415646.8271736116,1.4156468271736116
5467,Cody Chrest,cody chrest,00-0038430,NA,NA,3,IND,4,0.01371255237609148,301587301.5873016,4135531.6689799707,4.13553166897997
5467,Cody Chrest,cody chrest,00-0038430,NA,NA,3,IND,5,0.027213379740715027,301587301.5873016,8207209.763072787,8.207209763072786
5468,Collin Johnson,collin johnson,00-0036254,JohnCo01,28,6,LV,1,0.003181350650265813,301587301.5873016,959454.9580166738,0.9594549580166738
5468,Collin Johnson,collin johnson,00-0036254,JohnCo01,28,6,LV,2,0.0035452309530228376,301587301.5873016,1069196.6366259353,1.0691966366259353
5468,Collin Johnson,collin johnson,00-0036254,JohnCo01,28,6,LV,3,0.004838502965867519,301587301.5873016,1459231.0531981408,1.4592310531981407
5468,Collin Johnson,collin johnson,00-0036254,JohnCo01,28,6,LV,4,0.013457031920552254,301587301.5873016,4058469.944293537,4.058469944293537
5468,Collin Johnson,collin johnson,00-0036254,JohnCo01,28,6,LV,5,0.023546980693936348,301587301.5873016,7101470.36801255,7.10147036801255
5469,Cornell Powell,cornell powell,00-0036647,PoweCo00,28,5,HOU,1,0.0031777378171682358,301587301.5873016,958365.3734316903,0.9583653734316903
5469,Cornell Powell,cornell powell,00-0036647,PoweCo00,28,5,HOU,2,0.0035416181199252605,301587301.5873016,1068107.0520409518,1.0681070520409517
5469,Cornell Powell,cornell powell,00-0036647,PoweCo00,28,5,HOU,3,0.004434855654835701,301587301.5873016,1337496.1498710846,1.3374961498710847
5469,Cornell Powell,cornell powell,00-0036647,PoweCo00,28,5,HOU,4,0.01345342118293047,301587301.5873016,4057380.9916774435,4.0573809916774435
5469,Cornell Powell,cornell powell,00-0036647,PoweCo00,28,5,HOU,5,0.026954246684908867,301587301.5873016,8129058.524020135,8.129058524020136
5470,D'Wayne Eskridge,d wayne eskridge,NA,NA,28,NA,MIA,1,0.007801172789186239,301587301.5873016,2352734.6507069613,2.352734650706961
5470,D'Wayne Eskridge,d wayne eskridge,NA,NA,28,NA,MIA,2,0.008165056817233562,301587301.5873016,2462477.4528164715,2.4624774528164717
5470,D'Wayne Eskridge,d wayne eskridge,NA,NA,28,NA,MIA,3,0.011653664521872997,301587301.5873016,3514597.2367553487,3.514597236755349
5470,D'Wayne Eskridge,d wayne eskridge,NA,NA,28,NA,MIA,4,0.01807684265077114,301587301.5873016,5451746.196264313,5.451746196264312
5470,D'Wayne Eskridge,d wayne eskridge,NA,NA,28,NA,MIA,5,0.03070773184299469,301587301.5873016,9261061.984395225,9.261061984395225
5471,Dallas Daniels,dallas daniels,NA,NA,NA,NA,DEN,1,0.004002392292022705,301587301.5873016,1207070.6912449428,1.207070691244943
5471,Dallas Daniels,dallas daniels,NA,NA,NA,NA,DEN,2,0.004366271197795868,301587301.5873016,1316811.948541611,1.316811948541611
5471,Dallas Daniels,dallas daniels,NA,NA,NA,NA,DEN,3,0.0052595119923353195,301587301.5873016,1586202.0294344616,1.5862020294344616
5471,Dallas Daniels,dallas daniels,NA,NA,NA,NA,DEN,4,0.014278079383075237,301587301.5873016,4306087.432990945,4.306087432990945
5471,Dallas Daniels,dallas daniels,NA,NA,NA,NA,DEN,5,0.027778901159763336,301587301.5873016,8377763.8418333875,8.377763841833387
5472,Daniel Arias,daniel arias,00-0038702,AriaDa00,27,3,ARI,1,0.0031357312109321356,301587301.5873016,945696.7144081044,0.9456967144081044
5472,Daniel Arias,daniel arias,00-0038702,AriaDa00,27,3,ARI,2,0.0033549866639077663,301587301.5873016,1011821.3748293264,1.0118213748293263
5472,Daniel Arias,daniel arias,00-0038702,AriaDa00,27,3,ARI,3,0.004392846487462521,301587301.5873016,1324826.7184410777,1.3248267184410778
5472,Daniel Arias,daniel arias,00-0038702,AriaDa00,27,3,ARI,4,0.013411412015557289,301587301.5873016,4044711.5602474366,4.044711560247436
5472,Daniel Arias,daniel arias,00-0038702,AriaDa00,27,3,ARI,5,0.02691223844885826,301587301.5873016,8116389.373465191,8.116389373465191
5473,Dante Pettis,dante pettis,00-0034860,PettDa00,30,8,NO,1,0.004319450352340937,301587301.5873016,1302691.3761028224,1.3026913761028223
5473,Dante Pettis,dante pettis,00-0034860,PettDa00,30,8,NO,2,0.00666127260774374,301587301.5873016,2008955.2309068425,2.0089552309068424
5473,Dante Pettis,dante pettis,00-0034860,PettDa00,30,8,NO,3,0.007629456929862499,301587301.5873016,2300947.3280537697,2.30094732805377
5473,Dante Pettis,dante pettis,00-0034860,PettDa00,30,8,NO,4,0.014872618950903416,301587301.5873016,4485393.016939126,4.485393016939126
5473,Dante Pettis,dante pettis,00-0034860,PettDa00,30,8,NO,5,0.02573353797197342,301587301.5873016,7760908.277261825,7.760908277261826
5474,David Bell,david bell,00-0037257,BellDa02,25,4,CLE,1,0.004923827946186066,301587301.5873016,1484963.983770401,1.484963983770401
5474,David Bell,david bell,00-0037257,BellDa02,25,4,CLE,2,0.005287709180265665,301587301.5873016,1594705.9432547246,1.5947059432547246
5474,David Bell,david bell,00-0037257,BellDa02,25,4,CLE,3,0.01161356084048748,301587301.5873016,3502502.4757025735,3.5025024757025736
5474,David Bell,david bell,00-0037257,BellDa02,25,4,CLE,4,0.01943339966237545,301587301.5873016,5860866.56484339,5.86086656484339
5474,David Bell,david bell,00-0037257,BellDa02,25,4,CLE,5,0.02528945356607437,301587301.5873016,7626978.059609732,7.626978059609732
5475,David Durden,david durden,00-0038734,DurdDa00,27,3,DAL,1,0.0031357312109321356,301587301.5873016,945696.7144081044,0.9456967144081044
5475,David Durden,david durden,00-0038734,DurdDa00,27,3,DAL,2,0.0033549866639077663,301587301.5873016,1011821.3748293264,1.0118213748293263
5475,David Durden,david durden,00-0038734,DurdDa00,27,3,DAL,3,0.004392846487462521,301587301.5873016,1324826.7184410777,1.3248267184410778
5475,David Durden,david durden,00-0038734,DurdDa00,27,3,DAL,4,0.013411412015557289,301587301.5873016,4044711.5602474366,4.044711560247436
5475,David Durden,david durden,00-0038734,DurdDa00,27,3,DAL,5,0.02691223844885826,301587301.5873016,8116389.373465191,8.116389373465191
5476,David Sills,david sills,00-0035359,SillDa01,30,7,ATL,1,0.002534102415665984,301587301.5873016,764253.1094865667,0.7642531094865668
5476,David Sills,david sills,00-0035359,SillDa01,30,7,ATL,2,0.003325007390230894,301587301.5873016,1002780.0065775713,1.0027800065775714
5476,David Sills,david sills,00-0035359,SillDa01,30,7,ATL,3,0.00551262404769659,301587301.5873016,1662537.411210083,1.662537411210083
5476,David Sills,david sills,00-0035359,SillDa01,30,7,ATL,4,0.017109541222453117,301587301.5873016,5160020.368676337,5.160020368676338
5476,David Sills,david sills,00-0035359,SillDa01,30,7,ATL,5,0.0260054599493742,301587301.5873016,7842916.49266841,7.84291649266841
5477,David White Jr,david white jr,00-0039562,WhitDa06,25,2,BUF,1,0.0029248313512653112,301587301.5873016,882091.9948260463,0.8820919948260463
5477,David White Jr,david white jr,00-0039562,WhitDa06,25,2,BUF,2,0.003144086804240942,301587301.5873016,948216.6552472683,0.9482166552472683
5477,David White Jr,david white jr,00-0039562,WhitDa06,25,2,BUF,3,0.0041819484904408455,301587301.5873016,1261222.560609144,1.2612225606091438
5477,David White Jr,david white jr,00-0039562,WhitDa06,25,2,BUF,4,0.013200512155890465,301587301.5873016,3981106.8406653786,3.9811068406653787
5477,David White Jr,david white jr,00-0039562,WhitDa06,25,2,BUF,5,0.026701340451836586,301587301.5873016,8052785.215633256,8.052785215633257
5478,Dax Milne,dax milne,00-0036671,MilnDa00,26,5,CAR,1,0.0029900979716330767,301587301.5873016,901775.5787464835,0.9017755787464835
5478,Dax Milne,dax milne,00-0036671,MilnDa00,26,5,CAR,2,0.0033539780415594578,301587301.5873016,1011517.1871369794,1.0115171871369795
5478,Dax Milne,dax milne,00-0036671,MilnDa00,26,5,CAR,3,0.004247215110808611,301587301.5873016,1280906.144529581,1.280906144529581
5478,Dax Milne,dax milne,00-0036671,MilnDa00,26,5,CAR,4,0.013265781104564667,301587301.5873016,4000791.1267734715,4.000791126773471
5478,Dax Milne,dax milne,00-0036671,MilnDa00,26,5,CAR,5,0.02676660753786564,301587301.5873016,8072468.9399912255,8.072468939991225
5479,Deandre Carter,deandre carter,00-0031763,CartDe02,32,11,CLE,1,0.0029711537063121796,301587301.5873016,896062.2288878002,0.8960622288878003
5479,Deandre Carter,deandre carter,00-0031763,CartDe02,32,11,CLE,2,0.005105712916702032,301587301.5873016,1539818.1812275972,1.5398181812275973
5479,Deandre Carter,deandre carter,00-0031763,CartDe02,32,11,CLE,3,0.008024511858820915,301587301.5873016,2420090.8780571017,2.4200908780571018
5479,Deandre Carter,deandre carter,00-0031763,CartDe02,32,11,CLE,4,0.013298152945935726,301587301.5873016,4010554.0630599814,4.010554063059981
5479,Deandre Carter,deandre carter,00-0031763,CartDe02,32,11,CLE,5,0.02647504210472107,301587301.5873016,7984536.507773021,7.984536507773021
5480,DeAndre Hopkins,deandre hopkins,00-0030564,HopkDe00,33,13,BAL,1,0.013886462897062302,301587301.5873016,4187980.8737172023,4.187980873717202
5480,DeAndre Hopkins,deandre hopkins,00-0030564,HopkDe00,33,13,BAL,2,0.016791030764579773,301587301.5873016,5063961.65915898,5.06396165915898
5480,DeAndre Hopkins,deandre hopkins,00-0030564,HopkDe00,33,13,BAL,3,0.03042246773838997,301587301.5873016,9175029.95284777,9.175029952847769
5480,DeAndre Hopkins,deandre hopkins,00-0030564,HopkDe00,33,13,BAL,4,0.03358219563961029,301587301.5873016,10127963.764326913,10.127963764326914
5480,DeAndre Hopkins,deandre hopkins,00-0030564,HopkDe00,33,13,BAL,5,0.03245716169476509,301587301.5873016,9788667.812706932,9.788667812706933
5481,Deebo Samuel,deebo samuel,NA,NA,30,NA,WAS,1,0.033675260841846466,301587301.5873016,10156031.047540998,10.156031047540997
5481,Deebo Samuel,deebo samuel,NA,NA,30,NA,WAS,2,0.03403914347290993,301587301.5873016,10265773.428337915,10.265773428337916
5481,Deebo Samuel,deebo samuel,NA,NA,30,NA,WAS,3,0.04917342588305473,301587301.5873016,14830080.821873652,14.830080821873652
5481,Deebo Samuel,deebo samuel,NA,NA,30,NA,WAS,4,0.05380035936832428,301587301.5873016,16225505.206320021,16.225505206320022
5481,Deebo Samuel,deebo samuel,NA,NA,30,NA,WAS,5,0.054380595684051514,301587301.5873016,16400497.111063156,16.400497111063157
